infectee,infectors
VIMREFP ,['SEED']
VIFPVIM ,['VIMREFP ']
VIMFPFP ,"['VIFPVIM ', 'VIMREFP ', 'VIMRERE ']"
REMYERE ,"['VIFPVIM ', 'VIMREFP ', 'VIMRERE ', 'VIMFPFP ']"
REMRERE ,"['VIFPVIM ', 'REMYERE ', 'VIMRERE ', 'VIMREFP ', 'VIMFPFP ']"
REMREYE ,"['REMRERE ', 'VIMREFP ', 'VIMFPFP ']"
YEMWHYE ,"['REMRERE ', 'REMREYE ', 'VIMREFP ', 'VIMFPFP ']"
VIMYERE ,"['REMRERE ', 'VIFPVIM ', 'REMYERE ', 'VIMREFP ', 'YEMWHYE ', 'VIMRERE ', 'VIMFPFP ']"
DBMRERE ,"['REMRERE ', 'REMREYE ', 'VIFPVIM ', 'REMYERE ', 'VIMREFP ', 'VIMYERE ', 'YEMWHYE ', 'VIMFPFP ']"
DBMVIYE ,"['REMRERE ', 'DBMRERE ', 'VIMYERE ']"
