infectee,infectors
Ant32,['SEED']
Ant111,['Ant32']
Ant169,['Ant111']
Ant492,['Ant111']
Ant243,['Ant111']
Ant59,['Ant111']
Ant43,['Ant111']
Ant5,['Ant111']
Ant27,['Ant111']
Ant50,['Ant111']
Ant126,['Ant111']
Ant261,['Ant492']
Ant40,['Ant111']
Ant638,['Ant111']
Ant191,['Ant111']
Ant294,['Ant111']
Ant305,['Ant111']
Ant195,['Ant111']
Ant174,['Ant111']
Ant30,['Ant111']
Ant91,['Ant111']
Ant105,['Ant111']
Ant62,['Ant111']
Ant255,['Ant191']
Ant387,['Ant195']
Ant342,['Ant111']
Ant632,['Ant111']
Ant68,['Ant111']
Ant81,['Ant111']
Ant650,['Ant111']
Ant391,['Ant111']
Ant156,['Ant111']
Ant26,['Ant111']
Ant376,['Ant111']
Ant620,['Ant81']
Ant334,['Ant111']
Ant135,['Ant111']
Ant332,['Ant620']
Ant607,['Ant111']
Ant100,['Ant620']
Ant71,['Ant111']
Ant57,['Ant620']
Ant665,['Ant607']
Ant663,['Ant665']
Ant592,['Ant620']
Ant159,['Ant665']
Ant242,['Ant620']
Ant218,['Ant620']
Ant74,['Ant111']
Ant6,['Ant620']
Ant142,['Ant195']
Ant66,['Ant665']
Ant102,['Ant620']
Ant320,['Ant620']
Ant196,['Ant665']
Ant25,['Ant620']
Ant646,['Ant620']
Ant226,['Ant665']
Ant256,['Ant620']
Ant437,['Ant111']
Ant353,['Ant607']
Ant97,['Ant665']
Ant250,['Ant665']
Ant229,['Ant620']
Ant308,['Ant665']
Ant198,['Ant229']
Ant209,['Ant665']
Ant580,['Ant620']
Ant13,['Ant665']
Ant263,['Ant665']
Ant20,['Ant620']
Ant673,['Ant665']
Ant549,['Ant620']
Ant268,['Ant620']
Ant113,['Ant665']
Ant614,['Ant665']
Ant139,['Ant229']
Ant170,['Ant620']
Ant245,['Ant665']
Ant52,['Ant665']
Ant99,['Ant620']
Ant207,['Ant665']
Ant114,['Ant665']
Ant929,['Ant620']
Ant148,['Ant665']
Ant29,['Ant665']
Ant347,['Ant620']
Ant55,['Ant111']
Ant318,['Ant620']
