infectee,infectors
Ant387,['SEED']
Ant296,['Ant387']
Ant252,"['Ant387', 'Ant296']"
Ant5,"['Ant387', 'Ant296']"
Ant120,"['Ant387', 'Ant252', 'Ant5', 'Ant296']"
Ant299,"['Ant387', 'Ant252', 'Ant120', 'Ant5', 'Ant296']"
Ant14,"['Ant387', 'Ant252', 'Ant120', 'Ant5', 'Ant299', 'Ant296']"
Ant592,"['Ant387', 'Ant252', 'Ant120', 'Ant5', 'Ant14', 'Ant299', 'Ant296']"
Ant173,"['Ant387', 'Ant252', 'Ant120', 'Ant5', 'Ant592', 'Ant14']"
Ant264,"['Ant252', 'Ant120', 'Ant5', 'Ant592', 'Ant14', 'Ant299', 'Ant296', 'Ant173']"
Ant25,"['Ant387', 'Ant252', 'Ant120', 'Ant264', 'Ant5', 'Ant592', 'Ant14', 'Ant299']"
Ant740,"['Ant252', 'Ant120', 'Ant5', 'Ant264', 'Ant592', 'Ant14', 'Ant296', 'Ant299']"
Ant217,"['Ant252', 'Ant25', 'Ant740', 'Ant264', 'Ant592', 'Ant299', 'Ant296']"
Ant501,"['Ant387', 'Ant25', 'Ant120', 'Ant5', 'Ant740', 'Ant173', 'Ant592', 'Ant217', 'Ant296', 'Ant299', 'Ant14']"
Ant4,"['Ant387', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant501', 'Ant740', 'Ant264', 'Ant592', 'Ant14', 'Ant299', 'Ant296', 'Ant217', 'Ant173']"
Ant140,"['Ant387', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant501', 'Ant264', 'Ant4', 'Ant592', 'Ant14', 'Ant299', 'Ant296', 'Ant217']"
Ant19,"['Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant140', 'Ant501', 'Ant740', 'Ant264', 'Ant4', 'Ant217', 'Ant14', 'Ant299', 'Ant296']"
Ant610,"['Ant387', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant140', 'Ant501', 'Ant264', 'Ant4', 'Ant592', 'Ant19', 'Ant14', 'Ant299', 'Ant296', 'Ant217', 'Ant173']"
Ant117,"['Ant387', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant140', 'Ant501', 'Ant740', 'Ant4', 'Ant592', 'Ant19', 'Ant14', 'Ant299', 'Ant296', 'Ant610', 'Ant173']"
Ant334,"['Ant387', 'Ant117', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant140', 'Ant501', 'Ant740', 'Ant264', 'Ant4', 'Ant610', 'Ant592', 'Ant19', 'Ant14', 'Ant299', 'Ant296', 'Ant217']"
Ant172,"['Ant117', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant140', 'Ant740', 'Ant264', 'Ant4', 'Ant592', 'Ant19', 'Ant14', 'Ant299', 'Ant296', 'Ant217', 'Ant610']"
Ant530,"['Ant117', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant140', 'Ant740', 'Ant264', 'Ant4', 'Ant592', 'Ant14', 'Ant299', 'Ant296', 'Ant217', 'Ant172']"
Ant263,"['Ant387', 'Ant117', 'Ant252', 'Ant25', 'Ant120', 'Ant334', 'Ant140', 'Ant501', 'Ant740', 'Ant264', 'Ant172', 'Ant4', 'Ant592', 'Ant19', 'Ant217', 'Ant14', 'Ant296', 'Ant299', 'Ant530']"
Ant320,"['Ant117', 'Ant252', 'Ant25', 'Ant120', 'Ant334', 'Ant140', 'Ant5', 'Ant263', 'Ant501', 'Ant610', 'Ant592', 'Ant19', 'Ant14', 'Ant217', 'Ant173', 'Ant172', 'Ant530']"
Ant0,"['Ant117', 'Ant320', 'Ant252', 'Ant25', 'Ant120', 'Ant334', 'Ant140', 'Ant740', 'Ant264', 'Ant263', 'Ant172', 'Ant610', 'Ant4', 'Ant592', 'Ant19', 'Ant217', 'Ant14', 'Ant296', 'Ant299']"
Ant353,"['Ant387', 'Ant740', 'Ant334', 'Ant264', 'Ant172', 'Ant4', 'Ant117', 'Ant501', 'Ant592', 'Ant610', 'Ant14', 'Ant140', 'Ant25', 'Ant296', 'Ant530', 'Ant120', 'Ant320', 'Ant5']"
Ant71,"['Ant353', 'Ant117', 'Ant320', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant140', 'Ant740', 'Ant0', 'Ant263', 'Ant264', 'Ant4', 'Ant172', 'Ant592', 'Ant610', 'Ant296', 'Ant217', 'Ant299', 'Ant530']"
Ant59,"['Ant117', 'Ant320', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant264', 'Ant740', 'Ant263', 'Ant172', 'Ant610', 'Ant4', 'Ant0', 'Ant501', 'Ant71', 'Ant592', 'Ant19', 'Ant217', 'Ant296', 'Ant299', 'Ant140', 'Ant530']"
Ant242,"['Ant387', 'Ant353', 'Ant117', 'Ant320', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant740', 'Ant263', 'Ant172', 'Ant610', 'Ant4', 'Ant0', 'Ant59', 'Ant19', 'Ant217', 'Ant14', 'Ant264', 'Ant296', 'Ant530', 'Ant299', 'Ant140']"
Ant326,"['Ant387', 'Ant353', 'Ant117', 'Ant242', 'Ant264', 'Ant740', 'Ant263', 'Ant592', 'Ant334', 'Ant172', 'Ant5', 'Ant4', 'Ant0', 'Ant59', 'Ant71', 'Ant19', 'Ant610', 'Ant296', 'Ant217', 'Ant299', 'Ant252', 'Ant140', 'Ant25', 'Ant530']"
Ant593,"['Ant387', 'Ant353', 'Ant117', 'Ant320', 'Ant326', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant242', 'Ant59', 'Ant140', 'Ant501', 'Ant740', 'Ant0', 'Ant263', 'Ant4', 'Ant71', 'Ant610', 'Ant592', 'Ant19', 'Ant14', 'Ant299', 'Ant296', 'Ant217', 'Ant173', 'Ant172', 'Ant530']"
Ant44,"['Ant353', 'Ant117', 'Ant320', 'Ant326', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant242', 'Ant59', 'Ant140', 'Ant501', 'Ant740', 'Ant0', 'Ant263', 'Ant264', 'Ant4', 'Ant71', 'Ant593', 'Ant592', 'Ant14', 'Ant299', 'Ant296', 'Ant217', 'Ant610', 'Ant172', 'Ant530']"
Ant632,"['Ant387', 'Ant353', 'Ant117', 'Ant320', 'Ant326', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant242', 'Ant59', 'Ant140', 'Ant44', 'Ant740', 'Ant0', 'Ant263', 'Ant264', 'Ant4', 'Ant71', 'Ant593', 'Ant592', 'Ant19', 'Ant14', 'Ant299', 'Ant296', 'Ant217', 'Ant172', 'Ant530']"
Ant148,"['Ant387', 'Ant353', 'Ant117', 'Ant320', 'Ant326', 'Ant252', 'Ant25', 'Ant120', 'Ant5', 'Ant334', 'Ant242', 'Ant59', 'Ant140', 'Ant44', 'Ant501', 'Ant740', 'Ant0', 'Ant263', 'Ant264', 'Ant4', 'Ant593', 'Ant592', 'Ant19', 'Ant14', 'Ant299', 'Ant296', 'Ant610', 'Ant173', 'Ant172', 'Ant632', 'Ant530']"
Ant227,"['Ant387', 'Ant353', 'Ant242', 'Ant299', 'Ant610', 'Ant263', 'Ant172', 'Ant173', 'Ant5', 'Ant4', 'Ant117', 'Ant0', 'Ant501', 'Ant71', 'Ant593', 'Ant592', 'Ant14', 'Ant632', 'Ant140', 'Ant296', 'Ant148', 'Ant120', 'Ant25', 'Ant320', 'Ant44']"
