infectee,infectors
Ant575,['SEED']
Ant278,['Ant575']
Ant632,['Ant278']
Ant334,['Ant278']
Ant265,['Ant334']
Ant620,['Ant334']
Ant255,['Ant620']
Ant614,['Ant620']
Ant646,['Ant255']
Ant148,['Ant620']
Ant256,['Ant620']
Ant540,['Ant255']
Ant218,['Ant256']
Ant549,['Ant620']
Ant169,['Ant620']
Ant391,['Ant256']
Ant158,['Ant620']
Ant243,['Ant620']
Ant663,['Ant620']
Ant25,['Ant620']
Ant5,['Ant255']
Ant263,['Ant620']
Ant838,['Ant620']
Ant604,['Ant256']
Ant242,['Ant620']
Ant100,['Ant620']
Ant137,['Ant620']
Ant475,['Ant620']
Ant29,['Ant620']
Ant665,['Ant540']
Ant20,['Ant620']
Ant318,['Ant620']
Ant501,['Ant620']
Ant70,['Ant620']
Ant28,['Ant256']
Ant30,['Ant620']
Ant113,['Ant620']
Ant650,['Ant620']
Ant81,['Ant620']
Ant174,['Ant665']
Ant320,['Ant620']
Ant4,['Ant665']
Ant260,['Ant665']
Ant59,['Ant620']
Ant294,['Ant665']
Ant6,['Ant113']
Ant257,['Ant620']
Ant527,['Ant620']
Ant32,['Ant620']
Ant65,['Ant665']
Ant111,['Ant620']
Ant592,['Ant620']
Ant126,['Ant620']
Ant114,['Ant620']
Ant209,['Ant620']
Ant219,['Ant620']
Ant52,['Ant665']
Ant492,['Ant620']
Ant159,['Ant620']
Ant97,['Ant620']
Ant376,['Ant665']
Ant12,['Ant620']
Ant2,['Ant620']
Ant196,['Ant620']
Ant552,['Ant620']
Ant207,['Ant620']
Ant195,['Ant620']
Ant117,['Ant620']
Ant607,['Ant665']
Ant353,['Ant665']
Ant27,['Ant665']
Ant556,['Ant620']
Ant62,['Ant665']
Ant356,['Ant620']
Ant71,['Ant356']
Ant57,['Ant620']
Ant305,['Ant620']
Ant42,['Ant620']
Ant387,['Ant620']
Ant332,['Ant620']
Ant105,['Ant665']
Ant99,['Ant620']
Ant202,['Ant620']
Ant268,['Ant620']
Ant395,['Ant620']
Ant299,['Ant650']
Ant929,['Ant620']
Ant38,['Ant620']
Ant26,['Ant620']
Ant142,['Ant665']
Ant250,['Ant620']
Ant149,['Ant620']
Ant80,['Ant114']
Ant638,['Ant620']
Ant212,['Ant665']
Ant112,['Ant620']
Ant40,['Ant620']
Ant229,['Ant620']
Ant217,['Ant620']
Ant156,['Ant650']
Ant198,['Ant620']
Ant673,['Ant665']
Ant621,['Ant620']
Ant390,['Ant621']
Ant91,['Ant621']
Ant173,['Ant621']
Ant191,['Ant356']
Ant135,['Ant621']
Ant68,['Ant621']
Ant170,['Ant621']
Ant139,['Ant112']
Ant55,['Ant112']
Ant50,['Ant621']
Ant580,['Ant621']
Ant610,['Ant621']
Ant301,['Ant621']
Ant13,['Ant621']
Ant82,['Ant620']
Ant347,['Ant621']
Ant74,['Ant621']
Ant43,['Ant621']
Ant394,['Ant112']
Ant226,['Ant621']
Ant261,['Ant620']
Ant308,['Ant621']
Ant437,['Ant621']
Ant244,['Ant621']
Ant245,['Ant621']
Ant635,['Ant620']
Ant66,['Ant621']
Ant102,['Ant621']
Ant342,['Ant621']
Ant600,['Ant621']
