infectee,infectors
X57,['SEED']
X50,"['X45', 'X57']"
X33,['X11']
X55,"['X11', 'X64', 'X50', 'X57']"
X15,"['X33', 'X55']"
X56,"['X33', 'X72', 'X50']"
X51,"['X15', 'X33']"
X3,"['X15', 'X33']"
X68,"['X15', 'X57']"
X40,"['X33', 'X50', 'X56', 'X57', 'X68']"
X53,"['X15', 'X50', 'X57', 'X68']"
X70,"['X50', 'X53', 'X40', 'X68', 'X57']"
X80,['X50']
X10,"['X33', 'X40', 'X45', 'X51', 'X56', 'X64', 'X72']"
X49,"['X45', 'X50', 'X57', 'X70']"
X66,"['X45', 'X50', 'X51', 'X53']"
X13,"['X15', 'X33', 'X49', 'X56', 'X68', 'X72']"
X86,"['X11', 'X13']"
X14,"['X11', 'X49', 'X68']"
X22,"['X10', 'X15', 'X33', 'X56', 'X57', 'X68']"
X69,"['X10', 'X11', 'X22', 'X33', 'X53', 'X66', 'X40', 'X68']"
X38,"['X10', 'X22', 'X15', 'X33', 'X72', 'X50', 'X51', 'X40']"
X62,"['X13', 'X50', 'X53', 'X69', 'X55', 'X68']"
X78,"['X33', 'X40', 'X69', 'X38', 'X57']"
X79,"['X64', 'X15', 'X80']"
X81,"['X50', 'X53', 'X38', 'X14', 'X80']"
X29,"['X22', 'X3', 'X38', 'X78', 'X86']"
X76,"['X29', 'X64', 'X33', 'X79']"
X54,"['X3', 'X13', 'X40', 'X50', 'X62', 'X68', 'X70']"
X19,"['X22', 'X29', 'X38', 'X40', 'X50', 'X64', 'X69', 'X81']"
X52,"['X19', 'X22', 'X3', 'X45', 'X49', 'X51', 'X56', 'X69', 'X70', 'X72']"
X23,"['X11', 'X22', 'X3', 'X33', 'X38', 'X40', 'X45', 'X57']"
X35,"['X64', 'X79', 'X50', 'X51', 'X55', 'X62', 'X66', 'X81']"
X7,"['X22', 'X23', 'X33', 'X54', 'X35', 'X50', 'X51', 'X53', 'X66', 'X72']"
X12,"['X15', 'X22', 'X23', 'X33', 'X40']"
X16,"['X12', 'X19', 'X23', 'X64', 'X15', 'X7', 'X13', 'X33', 'X35', 'X40', 'X45', 'X49', 'X52', 'X68', 'X69']"
X63,"['X7', 'X38', 'X51']"
X37,"['X10', 'X12', 'X19', 'X22', 'X3', 'X15', 'X7', 'X13', 'X14', 'X49', 'X51', 'X52', 'X56', 'X72', 'X76']"
X9,"['X10', 'X12', 'X3', 'X33', 'X37', 'X40', 'X69']"
X17,"['X12', 'X3', 'X9', 'X13', 'X15', 'X16', 'X37', 'X52', 'X55', 'X62', 'X86']"
X59,"['X19', 'X16']"
X21,"['X17', 'X19', 'X9', 'X16', 'X33', 'X54', 'X63', 'X7', 'X51']"
X26,"['X10', 'X12', 'X22', 'X3', 'X7', 'X9', 'X21', 'X29', 'X33', 'X35', 'X37', 'X38', 'X40', 'X69']"
X41,"['X17', 'X19', 'X22', 'X7', 'X45', 'X49', 'X54', 'X55', 'X69']"
X42,"['X10', 'X17', 'X19', 'X23', 'X9', 'X16', 'X33', 'X45', 'X37', 'X52', 'X7', 'X21', 'X40', 'X51', 'X66']"
X28,"['X11', 'X22', 'X26', 'X21', 'X52', 'X53', 'X69', 'X70', 'X86']"
X5,"['X7', 'X12', 'X21', 'X23', 'X26', 'X37', 'X42', 'X64', 'X72']"
X44,"['X10', 'X12', 'X23', 'X9', 'X37', 'X45', 'X64', 'X68', 'X76', 'X79']"
X20,"['X26', 'X44', 'X16', 'X21', 'X33', 'X37', 'X38', 'X40', 'X42', 'X45', 'X59']"
X27,"['X5', 'X10', 'X17', 'X22', 'X23', 'X26', 'X3', 'X7', 'X9', 'X13', 'X14', 'X16', 'X20', 'X28', 'X33', 'X38', 'X40', 'X57', 'X70']"
X32,"['X5', 'X12', 'X22', 'X23', 'X26', 'X9', 'X33', 'X44', 'X53', 'X54', 'X64', 'X79', 'X81']"
X18,"['X5', 'X12', 'X26', 'X32', 'X14', 'X20', 'X33', 'X37', 'X38', 'X45', 'X56', 'X76']"
X61,"['X32', 'X44', 'X16', 'X18', 'X37', 'X50', 'X53', 'X54', 'X66', 'X79']"
X4,"['X13', 'X20', 'X22', 'X29', 'X32', 'X44', 'X63', 'X64', 'X79']"
X48,"['X12', 'X23', 'X27', 'X32', 'X7', 'X9', 'X16', 'X33', 'X35', 'X42', 'X50', 'X61', 'X62', 'X66', 'X79']"
X84,"['X48', 'X61', 'X18', 'X79', 'X35', 'X66']"
X82,"['X5', 'X29', 'X48', 'X7', 'X42', 'X66']"
X24,"['X11', 'X26', 'X48', 'X18', 'X41', 'X52', 'X13', 'X7', 'X14']"
X77,"['X12', 'X63', 'X50', 'X68']"
X8,"['X16', 'X18', 'X24', 'X27', 'X44', 'X66', 'X84']"
X31,"['X8', 'X10', 'X22', 'X23', 'X26', 'X27', 'X61', 'X3', 'X20', 'X7', 'X24', 'X35', 'X41', 'X42', 'X45', 'X49']"
