infectee,infectors
Ant1,['SEED']
Ant153,['Ant1']
Ant2,['Ant153']
Ant97,['Ant153']
Ant954,['Ant153']
Ant592,['Ant954']
Ant264,['Ant954']
Ant6,['Ant954']
Ant647,['Ant954']
Ant305,['Ant954']
Ant227,['Ant954']
Ant502,['Ant954']
Ant25,['Ant227']
Ant252,['Ant227']
Ant638,['Ant227']
Ant27,['Ant227']
Ant256,['Ant227']
Ant191,['Ant227']
Ant475,['Ant227']
Ant24,['Ant227']
Ant534,['Ant954']
Ant71,['Ant954']
Ant73,['Ant227']
Ant250,['Ant227']
Ant334,['Ant227']
Ant599,['Ant954']
Ant593,['Ant227']
Ant170,['Ant954']
Ant120,['Ant227']
Ant44,['Ant227']
Ant115,['Ant954']
Ant564,['Ant954']
Ant650,['Ant954']
Ant49,['Ant954']
Ant298,['Ant227']
Ant237,['Ant227']
Ant59,['Ant954']
Ant332,['Ant227']
Ant391,['Ant227']
Ant299,['Ant227']
Ant540,['Ant227']
Ant176,['Ant227']
Ant311,['Ant227']
Ant646,['Ant299']
Ant476,['Ant227']
Ant242,['Ant299']
Ant117,['Ant242']
Ant262,['Ant242']
Ant51,['Ant242']
Ant263,['Ant242']
Ant17,['Ant227']
Ant607,['Ant242']
Ant356,['Ant242']
Ant148,['Ant607']
Ant740,['Ant242']
