infectee,infectors
Ant311,['SEED']
Ant232,['Ant311']
Ant173,['Ant232']
Ant76,['Ant311']
Ant98,['Ant311']
Ant19,['Ant311']
Ant492,['Ant311']
Ant219,['Ant19']
Ant26,['Ant492']
Ant115,['Ant311']
Ant190,['Ant311']
Ant55,['Ant115']
Ant332,['Ant115']
Ant217,['Ant115']
Ant289,['Ant115']
Ant620,['Ant173']
Ant621,['Ant332']
Ant298,['Ant621']
Ant100,['Ant621']
Ant530,['Ant621']
Ant176,['Ant621']
Ant218,['Ant620']
Ant294,['Ant621']
Ant50,['Ant620']
Ant347,['Ant621']
Ant202,['Ant620']
Ant395,['Ant620']
Ant139,['Ant620']
Ant32,['Ant621']
Ant158,['Ant621']
Ant44,['Ant621']
Ant27,['Ant621']
Ant268,['Ant620']
Ant117,['Ant620']
Ant209,['Ant620']
Ant153,['Ant620']
Ant169,['Ant620']
Ant501,['Ant620']
Ant63,['Ant620']
Ant23,['Ant621']
Ant614,['Ant620']
Ant42,['Ant620']
Ant242,['Ant190']
Ant243,['Ant620']
Ant238,['Ant621']
Ant400,['Ant620']
Ant308,['Ant621']
Ant260,['Ant620']
Ant257,['Ant620']
Ant560,['Ant620']
Ant142,['Ant621']
Ant97,['Ant621']
Ant178,['Ant620']
Ant540,['Ant620']
Ant60,['Ant620']
Ant13,['Ant620']
Ant356,['Ant621']
Ant458,['Ant620']
Ant113,['Ant621']
Ant7,['Ant620']
Ant191,['Ant620']
Ant518,['Ant621']
Ant186,['Ant620']
Ant207,['Ant620']
Ant156,['Ant620']
Ant215,['Ant620']
Ant38,['Ant621']
Ant599,['Ant620']
Ant380,['Ant540']
Ant43,['Ant621']
Ant342,['Ant620']
Ant0,['Ant620']
Ant127,['Ant620']
Ant64,['Ant620']
Ant73,['Ant621']
Ant387,['Ant620']
Ant462,['Ant621']
Ant538,['Ant620']
Ant437,['Ant620']
Ant30,['Ant621']
Ant507,['Ant621']
Ant137,['Ant115']
Ant159,['Ant620']
Ant324,['Ant621']
Ant6,['Ant621']
Ant394,['Ant620']
Ant29,['Ant620']
Ant4,['Ant620']
Ant52,['Ant620']
Ant564,['Ant620']
Ant255,['Ant621']
Ant482,['Ant620']
Ant552,['Ant620']
Ant475,['Ant620']
Ant149,['Ant621']
Ant109,['Ant620']
Ant148,['Ant621']
Ant593,['Ant620']
Ant390,['Ant620']
