infectee,infectors
7,['SEED']
14,['7']
3,"['7', '14']"
18,['3']
8,"['3', '7', '14']"
6,"['3', '7', '8', '14', '18', '21']"
9,"['3', '6', '7', '8', '14']"
10,"['3', '6', '7', '8', '9', '14', '18']"
4,"['3', '6', '7', '10', '14']"
17,"['3', '4', '6', '8', '9', '10', '14']"
11,"['3', '6', '8', '9', '10', '14']"
5,"['3', '4', '6', '11', '14', '17', '18']"
2,"['3', '4', '5', '6', '7', '8', '9', '10', '11', '14', '17', '18']"
13,"['2', '3', '5', '6', '7', '8', '9', '10', '11', '14', '17']"
15,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '13', '14', '17', '18', '21']"
20,"['2', '13']"
0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '13', '14', '15', '17', '18', '21']"
16,"['0', '2', '3', '4', '5', '6', '7', '8', '10', '11', '13', '14', '15', '17']"
19,"['0', '2', '3', '5', '6', '7', '8', '9', '10', '11', '13', '14', '15', '16', '17']"
12,"['0', '2', '5', '6', '7', '8', '9', '10', '13', '14', '15', '16', '17', '19', '20']"
1,"['0', '2', '3', '4', '5', '6', '7', '8', '10', '12', '13', '14', '15', '16', '17', '18', '19']"
