infectee,infectors
Ant549,['SEED']
Ant57,['Ant549']
Ant97,"['Ant549', 'Ant57']"
Ant68,"['Ant549', 'Ant57', 'Ant97']"
Ant242,"['Ant549', 'Ant57', 'Ant97', 'Ant68']"
Ant27,"['Ant242', 'Ant549', 'Ant57', 'Ant97', 'Ant68']"
Ant632,"['Ant242', 'Ant549', 'Ant97', 'Ant68', 'Ant27']"
Ant250,"['Ant632', 'Ant242', 'Ant549', 'Ant97', 'Ant68', 'Ant27']"
Ant263,"['Ant242', 'Ant549', 'Ant57', 'Ant97', 'Ant68', 'Ant27']"
Ant614,"['Ant263', 'Ant632', 'Ant242', 'Ant549', 'Ant57', 'Ant97', 'Ant250', 'Ant68', 'Ant27']"
Ant195,"['Ant263', 'Ant632', 'Ant242', 'Ant549', 'Ant57', 'Ant614', 'Ant97', 'Ant250', 'Ant68', 'Ant27']"
Ant5,"['Ant263', 'Ant632', 'Ant549', 'Ant614', 'Ant68']"
Ant105,"['Ant263', 'Ant5', 'Ant242', 'Ant549', 'Ant57', 'Ant68', 'Ant27']"
Ant32,"['Ant263', 'Ant5', 'Ant242', 'Ant549', 'Ant195', 'Ant57', 'Ant614', 'Ant97', 'Ant105', 'Ant68']"
Ant196,"['Ant263', 'Ant5', 'Ant242', 'Ant549', 'Ant57', 'Ant614', 'Ant97', 'Ant105', 'Ant68', 'Ant27']"
Ant209,"['Ant263', 'Ant632', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant97', 'Ant68', 'Ant27']"
Ant174,"['Ant209', 'Ant263', 'Ant242', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant32', 'Ant105', 'Ant68', 'Ant27']"
Ant607,"['Ant209', 'Ant263', 'Ant174', 'Ant632', 'Ant5', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant32', 'Ant97', 'Ant250', 'Ant105', 'Ant68', 'Ant27']"
Ant59,"['Ant607', 'Ant209', 'Ant263', 'Ant174', 'Ant5', 'Ant549', 'Ant57', 'Ant614', 'Ant32', 'Ant105', 'Ant68', 'Ant27']"
Ant25,"['Ant607', 'Ant209', 'Ant263', 'Ant174', 'Ant5', 'Ant242', 'Ant549', 'Ant195', 'Ant57', 'Ant59', 'Ant32', 'Ant68', 'Ant27']"
Ant148,"['Ant263', 'Ant632', 'Ant25', 'Ant5', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant32', 'Ant250', 'Ant105', 'Ant68', 'Ant27']"
Ant43,"['Ant209', 'Ant263', 'Ant25', 'Ant242', 'Ant549', 'Ant196', 'Ant57', 'Ant59', 'Ant32', 'Ant97', 'Ant105', 'Ant68']"
Ant243,"['Ant607', 'Ant209', 'Ant263', 'Ant174', 'Ant632', 'Ant25', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant32', 'Ant97', 'Ant148', 'Ant250', 'Ant105', 'Ant68', 'Ant43', 'Ant27']"
Ant62,"['Ant607', 'Ant209', 'Ant263', 'Ant174', 'Ant632', 'Ant25', 'Ant5', 'Ant243', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant59', 'Ant614', 'Ant148', 'Ant105', 'Ant68', 'Ant43', 'Ant27']"
Ant305,"['Ant607', 'Ant209', 'Ant263', 'Ant174', 'Ant632', 'Ant25', 'Ant5', 'Ant243', 'Ant549', 'Ant195', 'Ant196', 'Ant59', 'Ant32', 'Ant97', 'Ant148', 'Ant68', 'Ant43', 'Ant62']"
Ant673,"['Ant607', 'Ant209', 'Ant263', 'Ant174', 'Ant5', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant59', 'Ant614', 'Ant32', 'Ant97', 'Ant305', 'Ant148', 'Ant105', 'Ant68', 'Ant43', 'Ant27', 'Ant62']"
Ant135,"['Ant607', 'Ant242', 'Ant549', 'Ant195', 'Ant57', 'Ant614', 'Ant97', 'Ant632', 'Ant148', 'Ant250', 'Ant68', 'Ant43']"
Ant218,"['Ant607', 'Ant209', 'Ant263', 'Ant135', 'Ant174', 'Ant632', 'Ant25', 'Ant5', 'Ant243', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant32', 'Ant97', 'Ant305', 'Ant148', 'Ant673', 'Ant250', 'Ant105', 'Ant68', 'Ant43', 'Ant27', 'Ant62']"
Ant13,"['Ant607', 'Ant209', 'Ant263', 'Ant218', 'Ant632', 'Ant25', 'Ant5', 'Ant243', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant32', 'Ant305', 'Ant148', 'Ant673', 'Ant105', 'Ant68', 'Ant43', 'Ant27']"
Ant66,"['Ant607', 'Ant209', 'Ant263', 'Ant218', 'Ant174', 'Ant632', 'Ant25', 'Ant243', 'Ant242', 'Ant549', 'Ant59', 'Ant614', 'Ant32', 'Ant13', 'Ant97', 'Ant305', 'Ant148', 'Ant250', 'Ant68', 'Ant43', 'Ant27', 'Ant62']"
Ant308,"['Ant607', 'Ant263', 'Ant218', 'Ant632', 'Ant25', 'Ant5', 'Ant243', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant59', 'Ant614', 'Ant32', 'Ant13', 'Ant97', 'Ant305', 'Ant148', 'Ant673', 'Ant105', 'Ant68', 'Ant43', 'Ant62']"
Ant580,"['Ant218', 'Ant607', 'Ant209', 'Ant263', 'Ant135', 'Ant632', 'Ant25', 'Ant5', 'Ant243', 'Ant242', 'Ant549', 'Ant195', 'Ant196', 'Ant57', 'Ant614', 'Ant32', 'Ant13', 'Ant97', 'Ant308', 'Ant305', 'Ant148', 'Ant673', 'Ant250', 'Ant105', 'Ant68', 'Ant43', 'Ant27', 'Ant62', 'Ant66']"
