infectee,infectors
Ant195,['SEED']
Ant437,['Ant195']
Ant620,['Ant195']
Ant212,['Ant195']
Ant0,['Ant620']
Ant60,['Ant195']
Ant353,['Ant195']
Ant397,['Ant620']
Ant102,['Ant620']
Ant305,['Ant353']
Ant29,['Ant620']
Ant209,['Ant620']
Ant144,['Ant620']
Ant387,['Ant620']
Ant98,['Ant620']
Ant9,['Ant620']
Ant172,['Ant353']
Ant296,['Ant620']
Ant540,['Ant620']
Ant113,['Ant353']
Ant257,['Ant353']
Ant229,['Ant620']
Ant202,['Ant620']
Ant549,['Ant353']
Ant131,['Ant620']
Ant26,['Ant620']
Ant139,['Ant620']
Ant30,['Ant353']
Ant66,['Ant620']
Ant610,['Ant620']
Ant462,['Ant620']
Ant170,['Ant620']
Ant592,['Ant620']
Ant635,['Ant620']
Ant48,['Ant353']
Ant147,['Ant353']
Ant308,['Ant620']
Ant326,['Ant353']
Ant673,['Ant620']
Ant68,['Ant620']
Ant82,['Ant620']
Ant13,['Ant620']
Ant261,['Ant620']
Ant124,['Ant620']
Ant646,['Ant353']
Ant100,['Ant620']
Ant530,['Ant620']
Ant227,['Ant620']
Ant64,['Ant620']
Ant54,['Ant620']
Ant929,['Ant620']
Ant593,['Ant620']
Ant262,['Ant620']
Ant391,['Ant620']
Ant311,['Ant620']
Ant43,['Ant353']
Ant313,['Ant620']
Ant51,['Ant620']
Ant27,['Ant620']
Ant19,['Ant620']
Ant109,['Ant620']
Ant55,['Ant673']
Ant268,['Ant620']
Ant169,['Ant673']
Ant560,['Ant620']
Ant198,['Ant353']
Ant149,['Ant353']
Ant342,['Ant113']
Ant57,['Ant620']
Ant552,['Ant620']
Ant17,['Ant326']
Ant156,['Ant620']
Ant219,['Ant620']
Ant289,['Ant620']
Ant564,['Ant620']
Ant80,['Ant620']
Ant137,['Ant620']
Ant245,['Ant620']
Ant395,['Ant620']
Ant7,['Ant353']
Ant62,['Ant620']
Ant161,['Ant620']
Ant63,['Ant620']
Ant507,['Ant620']
Ant96,['Ant620']
Ant600,['Ant620']
Ant237,['Ant198']
Ant72,['Ant620']
Ant509,['Ant620']
Ant501,['Ant198']
Ant614,['Ant620']
Ant263,['Ant620']
Ant604,['Ant620']
Ant264,['Ant620']
Ant115,['Ant620']
Ant206,['Ant620']
Ant118,['Ant353']
Ant210,['Ant620']
Ant332,['Ant620']
Ant174,['Ant620']
Ant665,['Ant620']
Ant492,['Ant353']
Ant433,['Ant353']
Ant140,['Ant620']
Ant196,['Ant620']
Ant482,['Ant673']
Ant207,['Ant620']
Ant70,['Ant620']
Ant175,['Ant620']
Ant91,['Ant620']
Ant49,['Ant620']
Ant334,['Ant353']
Ant127,['Ant620']
Ant376,['Ant353']
Ant301,['Ant620']
Ant242,['Ant620']
Ant621,['Ant353']
Ant232,['Ant621']
Ant650,['Ant621']
Ant356,['Ant620']
Ant331,['Ant621']
Ant476,['Ant621']
Ant42,['Ant621']
Ant740,['Ant621']
Ant23,['Ant621']
Ant12,['Ant621']
Ant35,['Ant621']
Ant20,['Ant621']
Ant638,['Ant620']
Ant250,['Ant620']
Ant120,['Ant620']
Ant126,['Ant621']
Ant534,['Ant620']
Ant838,['Ant620']
Ant215,['Ant620']
Ant186,['Ant621']
Ant458,['Ant620']
Ant607,['Ant621']
Ant24,['Ant621']
Ant14,['Ant621']
Ant260,['Ant621']
Ant647,['Ant621']
Ant158,['Ant620']
Ant324,['Ant673']
Ant38,['Ant621']
Ant97,['Ant621']
Ant159,['Ant621']
Ant135,['Ant621']
Ant299,['Ant620']
Ant255,['Ant621']
Ant1,['Ant118']
Ant576,['Ant621']
Ant599,['Ant621']
Ant153,['Ant621']
Ant318,['Ant621']
Ant6,['Ant621']
Ant74,['Ant620']
Ant252,['Ant621']
Ant190,['Ant620']
Ant954,['Ant621']
Ant176,['Ant620']
Ant2,['Ant621']
Ant52,['Ant620']
Ant380,['Ant650']
