infectee,infectors
Ant23,['SEED']
Ant149,['Ant23']
Ant20,['Ant149']
Ant159,['Ant20']
Ant954,['Ant20']
Ant7,['Ant23']
Ant740,['Ant20']
Ant232,['Ant20']
Ant144,['Ant20']
Ant268,['Ant20']
Ant64,['Ant20']
Ant673,['Ant23']
Ant301,['Ant20']
Ant74,['Ant20']
Ant614,['Ant20']
Ant308,['Ant23']
Ant91,['Ant20']
Ant13,['Ant20']
Ant169,['Ant23']
Ant332,['Ant20']
Ant19,['Ant20']
Ant9,['Ant308']
Ant140,['Ant332']
Ant131,['Ant20']
Ant210,['Ant23']
Ant299,['Ant23']
Ant80,['Ant332']
Ant227,['Ant299']
Ant209,['Ant227']
Ant26,['Ant954']
Ant49,['Ant227']
Ant433,['Ant227']
Ant530,['Ant227']
Ant135,['Ant227']
Ant120,['Ant332']
Ant492,['Ant227']
Ant604,['Ant227']
Ant62,['Ant227']
Ant635,['Ant227']
Ant607,['Ant227']
Ant509,['Ant227']
Ant12,['Ant227']
Ant174,['Ant227']
Ant70,['Ant227']
Ant51,['Ant227']
Ant647,['Ant227']
Ant195,['Ant149']
Ant170,['Ant227']
Ant137,['Ant227']
Ant52,['Ant492']
Ant458,['Ant227']
Ant118,['Ant604']
Ant0,['Ant137']
Ant66,['Ant227']
Ant620,['Ant604']
Ant838,['Ant492']
Ant929,['Ant604']
Ant650,['Ant620']
Ant190,['Ant620']
Ant109,['Ant620']
Ant507,['Ant227']
Ant54,['Ant227']
Ant376,['Ant227']
Ant593,['Ant620']
Ant313,['Ant118']
Ant6,['Ant118']
Ant24,['Ant118']
Ant126,['Ant492']
Ant55,['Ant118']
Ant161,['Ant620']
Ant27,['Ant227']
Ant263,['Ant620']
Ant57,['Ant227']
Ant638,['Ant620']
Ant621,['Ant376']
Ant592,['Ant621']
Ant97,['Ant620']
Ant262,['Ant621']
Ant29,['Ant621']
Ant534,['Ant621']
Ant260,['Ant621']
Ant196,['Ant621']
Ant665,['Ant621']
Ant261,['Ant621']
Ant113,['Ant621']
Ant124,['Ant621']
Ant576,['Ant621']
Ant206,['Ant621']
Ant311,['Ant621']
Ant380,['Ant621']
Ant175,['Ant621']
