infectee,infectors
Ant604,['SEED']
Ant673,['Ant604']
Ant190,['Ant673']
Ant64,['Ant190']
Ant301,['Ant190']
Ant576,['Ant190']
Ant482,['Ant190']
Ant647,['Ant482']
Ant268,['Ant190']
Ant9,['Ant190']
Ant29,['Ant190']
Ant620,['Ant190']
Ant462,['Ant29']
Ant14,['Ant620']
Ant650,['Ant190']
Ant202,['Ant620']
Ant19,['Ant620']
Ant97,['Ant620']
Ant102,['Ant620']
Ant264,['Ant620']
Ant52,['Ant620']
Ant593,['Ant620']
Ant48,['Ant190']
Ant308,['Ant190']
Ant212,['Ant650']
Ant206,['Ant620']
Ant158,['Ant620']
Ant530,['Ant620']
Ant54,['Ant620']
Ant63,['Ant620']
Ant26,['Ant620']
Ant501,['Ant301']
Ant507,['Ant620']
Ant172,['Ant650']
Ant560,['Ant190']
Ant324,['Ant482']
Ant38,['Ant190']
Ant68,['Ant620']
Ant245,['Ant620']
Ant51,['Ant620']
Ant387,['Ant620']
Ant24,['Ant190']
Ant289,['Ant190']
Ant20,['Ant620']
Ant356,['Ant620']
Ant257,['Ant356']
Ant262,['Ant620']
Ant229,['Ant620']
Ant175,['Ant356']
Ant954,['Ant620']
Ant124,['Ant620']
Ant62,['Ant620']
Ant161,['Ant620']
Ant433,['Ant620']
Ant326,['Ant229']
Ant242,['Ant620']
Ant740,['Ant620']
Ant334,['Ant620']
Ant232,['Ant620']
Ant929,['Ant620']
Ant55,['Ant229']
Ant215,['Ant356']
Ant250,['Ant620']
Ant380,['Ant326']
Ant169,['Ant326']
Ant331,['Ant620']
Ant0,['Ant356']
Ant607,['Ant326']
Ant261,['Ant620']
Ant170,['Ant620']
Ant195,['Ant326']
Ant534,['Ant620']
Ant60,['Ant229']
Ant227,['Ant620']
Ant492,['Ant229']
Ant91,['Ant620']
Ant458,['Ant620']
Ant621,['Ant620']
Ant27,['Ant621']
Ant614,['Ant621']
Ant144,['Ant621']
Ant646,['Ant621']
Ant299,['Ant620']
Ant610,['Ant195']
Ant126,['Ant621']
Ant131,['Ant621']
Ant42,['Ant621']
Ant149,['Ant621']
Ant549,['Ant621']
Ant313,['Ant621']
Ant74,['Ant620']
Ant70,['Ant621']
Ant207,['Ant621']
Ant638,['Ant620']
Ant353,['Ant621']
Ant252,['Ant620']
Ant159,['Ant621']
Ant397,['Ant621']
Ant113,['Ant621']
Ant80,['Ant621']
Ant263,['Ant621']
Ant174,['Ant620']
Ant260,['Ant621']
Ant2,['Ant621']
Ant109,['Ant620']
Ant137,['Ant621']
Ant57,['Ant621']
Ant332,['Ant621']
Ant209,['Ant620']
Ant391,['Ant621']
Ant49,['Ant621']
Ant96,['Ant621']
Ant156,['Ant621']
Ant665,['Ant620']
Ant176,['Ant621']
Ant12,['Ant620']
Ant509,['Ant621']
Ant135,['Ant621']
Ant592,['Ant621']
Ant311,['Ant621']
Ant30,['Ant492']
Ant296,['Ant621']
Ant196,['Ant621']
Ant66,['Ant621']
Ant210,['Ant621']
Ant23,['Ant621']
Ant13,['Ant621']
Ant118,['Ant621']
Ant147,['Ant621']
Ant1,['Ant621']
Ant7,['Ant621']
Ant43,['Ant621']
Ant72,['Ant621']
Ant635,['Ant620']
Ant6,['Ant621']
Ant838,['Ant621']
Ant376,['Ant621']
Ant140,['Ant621']
Ant395,['Ant621']
Ant98,['Ant621']
Ant127,['Ant621']
Ant437,['Ant621']
Ant120,['Ant620']
