infectee,infectors
ORMWHWH ,['SEED']
URFPORM ,['ORMWHWH ']
ORMYEVI ,['URFPORM ']
DBMWHRE ,"['ORMYEVI ', 'URFPORM ']"
ORMVIYE ,"['DBMWHRE ', 'URFPORM ', 'ORMYEVI ']"
ORMFPWH ,"['DBMWHRE ', 'URFPORM ', 'ORMYEVI ', 'ORMWHWH ', 'ORMVIYE ']"
WHYEORM,"['ORMWHWH ', 'UREGORM ', 'ORMFPWH ']"
ORMFPWH,"['WHYEORM', 'ORMFPWH ', 'ORMWHWH ']"
VIFPORM ,"['DBMWHRE ', 'URFPORM ', 'ORMYEVI ', 'ORMWHWH ', 'ORMFPWH ', 'ORMVIYE ']"
ORMURRE,"['ORMFPWH', 'ORMWHWH ', 'VIFPORM ', 'WHYEORM', 'ORMFPWH ']"
ORMYEFP ,"['ORMFPWH ', 'ORMURRE', 'ORMWHWH ', 'VIFPORM ']"
ORMURRE ,"['ORMYEFP ', 'VIFPORM ', 'ORMFPWH ']"
GRMGRGR ,"['URFPORM ', 'ORMYEFP ', 'WHYEORM', 'ORMFPWH ', 'ORMFPWH', 'ORMURRE', 'ORMWHWH ', 'ORMURRE ', 'VIFPORM ']"
ORMREWH ,"['ORMYEFP ', 'GRMGRGR ', 'ORMFPWH', 'ORMWHWH ', 'VIFPORM ', 'WHYEORM', 'ORMURRE', 'ORMFPWH ', 'ORMURRE ']"
URWHORM ,['GRMGRGR ']
WHYEORM ,"['GRMGRGR ', 'ORMFPWH ', 'ORMURRE', 'ORMWHWH ', 'ORMREWH ']"
ORWHORM ,"['ORMYEFP ', 'GRMGRGR ', 'WHYEORM ', 'ORMFPWH', 'ORMWHWH ', 'URWHORM ', 'WHYEORM', 'ORMURRE', 'ORMREWH ', 'ORMFPWH ']"
ORMOREG ,"['ORMWHWH ', 'VIFPORM ', 'ORWHORM ', 'URFPORM ']"
WHBKORM ,"['ORMOREG ', 'UREGORM ', 'WHYEORM', 'WHYEORM ', 'ORWHORM ', 'ORMWHWH ']"
LBBKORM,['ORMOREG ']
ORMYERE ,"['GRMGRGR ', 'ORMYEVI ', 'ORMURRE', 'ORWHORM ', 'ORMURRE ']"
ORMEGBK,"['ORMYEVI ', 'ORMYERE ', 'ORWHORM ']"
ORMURWH ,"['ORMYEVI ', 'ORMYERE ']"
ORREORM ,"['WHBKORM ', 'WHYEORM', 'WHYEORM ', 'ORMYEVI ', 'ORMURWH ', 'ORWHORM ']"
LBORURM ,"['ORMYEVI ', 'ORMEGBK', 'ORMYERE ', 'ORWHORM ']"
ORMEGOR ,"['ORMOREG ', 'WHBKORM ', 'ORMYEFP ', 'ORMFPWH ', 'ORMWHWH ', 'GRMGRGR ', 'ORWHORM ']"
ORMREVI ,"['WHYEORM', 'WHYEORM ', 'ORREORM ', 'WHBKORM ', 'ORWHORM ']"
ORMEGBK ,"['LBORURM ', 'ORMYEVI ', 'ORMURWH ', 'ORMEGBK', 'ORWHORM ', 'ORMYERE ']"
ORMORWH ,"['ORMREVI ', 'WHBKORM ', 'ORREORM ', 'ORWHORM ']"
WHMWHFP ,"['ORMREVI ', 'WHBKORM ', 'ORREORM ']"
LBBKORM ,"['ORMREVI ', 'ORMOREG ', 'ORREORM ', 'WHMWHFP ', 'ORMWHWH ', 'ORWHORM ', 'WHBKORM ', 'ORMEGOR ']"
ORBKORM ,"['ORMREVI ', 'ORMOREG ', 'LBBKORM ', 'WHBKORM ', 'ORMEGOR ', 'ORREORM ', 'ORMWHWH ', 'ORMORWH ', 'ORWHORM ']"
ORMREVI,"['ORREORM ', 'WHMWHFP ', 'WHBKORM ', 'LBBKORM ']"
