infectee,infectors
Ant530,['SEED']
Ant64,['Ant530']
Ant57,['Ant530']
Ant12,['Ant57']
Ant621,['Ant57']
Ant492,['Ant621']
Ant534,['Ant621']
Ant70,['Ant621']
Ant51,['Ant621']
Ant299,['Ant621']
Ant149,['Ant621']
Ant740,['Ant621']
Ant24,['Ant492']
Ant380,['Ant492']
Ant620,['Ant299']
Ant91,['Ant621']
Ant509,['Ant621']
Ant210,['Ant620']
Ant175,['Ant621']
Ant174,['Ant621']
Ant97,['Ant621']
Ant650,['Ant621']
Ant308,['Ant621']
Ant838,['Ant621']
Ant376,['Ant621']
Ant113,['Ant621']
Ant190,['Ant621']
Ant55,['Ant621']
Ant52,['Ant621']
Ant144,['Ant621']
Ant593,['Ant621']
Ant62,['Ant621']
Ant137,['Ant621']
Ant332,['Ant113']
Ant6,['Ant621']
Ant647,['Ant621']
Ant209,['Ant621']
Ant74,['Ant620']
Ant118,['Ant621']
Ant140,['Ant621']
Ant507,['Ant621']
Ant0,['Ant620']
Ant80,['Ant838']
Ant673,['Ant621']
Ant169,['Ant621']
Ant227,['Ant621']
Ant23,['Ant621']
Ant109,['Ant621']
Ant120,['Ant621']
Ant54,['Ant621']
Ant27,['Ant621']
Ant268,['Ant621']
Ant638,['Ant621']
Ant232,['Ant621']
Ant261,['Ant621']
Ant135,['Ant621']
Ant26,['Ant621']
Ant263,['Ant621']
Ant66,['Ant621']
Ant20,['Ant621']
Ant311,['Ant621']
Ant9,['Ant621']
Ant19,['Ant621']
Ant7,['Ant621']
Ant161,['Ant227']
Ant614,['Ant621']
Ant301,['Ant621']
Ant929,['Ant621']
Ant196,['Ant621']
Ant313,['Ant118']
Ant954,['Ant621']
Ant458,['Ant621']
Ant195,['Ant118']
Ant260,['Ant621']
Ant124,['Ant621']
Ant131,['Ant621']
Ant159,['Ant621']
Ant29,['Ant621']
Ant607,['Ant621']
Ant170,['Ant620']
Ant13,['Ant621']
Ant665,['Ant621']
Ant576,['Ant621']
Ant635,['Ant621']
Ant206,['Ant621']
Ant592,['Ant621']
Ant604,['Ant621']
Ant433,['Ant621']
Ant49,['Ant621']
Ant126,['Ant621']
Ant262,['Ant621']
