infectee,infectors
Ant324,['SEED']
Ant60,['Ant324']
Ant534,['Ant60']
Ant334,['Ant324']
Ant23,['Ant324']
Ant91,['Ant23']
Ant202,['Ant23']
Ant838,['Ant23']
Ant1,['Ant23']
Ant161,['Ant324']
Ant169,['Ant23']
Ant301,['Ant161']
Ant20,['Ant161']
Ant144,['Ant161']
Ant135,['Ant161']
Ant262,['Ant161']
Ant6,['Ant324']
Ant646,['Ant161']
Ant158,['Ant161']
Ant492,['Ant161']
Ant43,['Ant492']
Ant57,['Ant161']
Ant635,['Ant492']
Ant190,['Ant161']
Ant72,['Ant161']
Ant62,['Ant161']
Ant207,['Ant161']
Ant159,['Ant161']
Ant665,['Ant161']
Ant118,['Ant262']
Ant66,['Ant118']
Ant137,['Ant161']
Ant673,['Ant118']
Ant437,['Ant118']
Ant387,['Ant161']
Ant42,['Ant118']
Ant102,['Ant161']
Ant614,['Ant161']
Ant229,['Ant161']
Ant120,['Ant229']
Ant650,['Ant118']
Ant395,['Ant229']
Ant391,['Ant229']
Ant311,['Ant118']
Ant250,['Ant229']
Ant210,['Ant229']
Ant263,['Ant229']
Ant326,['Ant492']
Ant242,['Ant229']
Ant98,['Ant229']
Ant174,['Ant229']
Ant356,['Ant635']
Ant12,['Ant356']
Ant621,['Ant118']
Ant55,['Ant118']
Ant593,['Ant356']
Ant501,['Ant118']
Ant560,['Ant621']
Ant51,['Ant356']
Ant54,['Ant621']
Ant929,['Ant356']
Ant215,['Ant621']
Ant260,['Ant621']
Ant52,['Ant621']
Ant156,['Ant621']
Ant607,['Ant118']
Ant380,['Ant118']
Ant14,['Ant621']
Ant376,['Ant621']
Ant24,['Ant621']
Ant126,['Ant229']
Ant131,['Ant621']
Ant289,['Ant621']
Ant124,['Ant621']
Ant80,['Ant356']
Ant29,['Ant621']
Ant127,['Ant621']
Ant2,['Ant621']
Ant257,['Ant621']
Ant313,['Ant621']
Ant264,['Ant621']
Ant9,['Ant356']
Ant19,['Ant621']
Ant176,['Ant356']
Ant604,['Ant621']
Ant458,['Ant356']
Ant170,['Ant356']
Ant268,['Ant621']
Ant462,['Ant621']
Ant109,['Ant356']
Ant27,['Ant356']
Ant252,['Ant356']
Ant0,['Ant229']
Ant507,['Ant356']
Ant63,['Ant118']
Ant740,['Ant621']
Ant299,['Ant356']
Ant49,['Ant621']
Ant212,['Ant621']
Ant97,['Ant621']
Ant7,['Ant621']
Ant332,['Ant621']
Ant175,['Ant621']
Ant308,['Ant621']
Ant70,['Ant118']
Ant433,['Ant621']
Ant140,['Ant229']
Ant576,['Ant190']
Ant482,['Ant621']
Ant196,['Ant621']
Ant647,['Ant621']
Ant530,['Ant621']
Ant245,['Ant356']
Ant232,['Ant356']
Ant26,['Ant621']
Ant353,['Ant621']
Ant74,['Ant356']
Ant638,['Ant621']
Ant113,['Ant621']
Ant296,['Ant621']
Ant261,['Ant621']
Ant209,['Ant356']
Ant954,['Ant621']
Ant610,['Ant621']
Ant592,['Ant621']
Ant149,['Ant621']
Ant509,['Ant356']
Ant38,['Ant621']
Ant64,['Ant356']
Ant30,['Ant118']
Ant227,['Ant621']
Ant549,['Ant621']
Ant620,['Ant356']
Ant48,['Ant621']
Ant68,['Ant620']
Ant206,['Ant621']
Ant96,['Ant620']
Ant331,['Ant621']
Ant397,['Ant621']
Ant172,['Ant621']
Ant195,['Ant621']
Ant13,['Ant621']
Ant147,['Ant621']
