infectee,infectors
23809,['SEED']
23772,['23809']
7623,['23809']
23734,['23809']
23762,['23809']
23978,['23809']
7615,['23809']
23831,['23809']
7637,['7615']
7609,['23809']
23853,['23809']
23773,['23978']
23780,['23809']
23778,['23809']
23815,['23809']
23862,['23809']
7619,['23809']
23777,['23809']
23854,['23809']
7632,['23831']
7606,['23809']
7635,['23809']
23732,['23777']
23774,['23978']
7636,['23854']
7627,['23809']
23761,['23809']
7638,['23815']
7640,['23815']
23771,['23732']
7608,['23831']
7614,['23809']
7612,['23831']
23891,['23809']
23769,['23809']
23770,['23815']
23735,['23831']
23781,['23809']
23758,['23809']
23819,['23762']
