infectee,infectors
079768526,['SEED']
079629539,['079768526']
079780370,['079768526']
096377550,['079768526']
096553292,['079780370']
072892020,['079768526']
079768283,['079768526']
072639528,['096377550']
079555064,['072639528']
073097879,['079555064']
096382891,['073097879']
096530773,['079555064']
079638546,['079780370']
079775256,['096382891']
096538277,['072639528']
079800100,['072639528']
072820553,['079775256']
096531011,['072639528']
096521857,['096530773']
096369046,['096377550']
096382600,['073097879']
079587583,['079638546']
072789331,['079638546']
073022544,['073097879']
073040264,['072820553']
096535380,['096530773']
073047778,['072639528']
079772634,['079780370']
079784278,['073040264']
072819792,['096553292']
073095277,['073040264']
096537585,['096553292']
096532522,['073040264']
096553083,['096382600']
079793556,['079768526']
073053891,['073040264']
096366038,['073053891']
096374092,['073040264']
096524818,['096538277']
096542566,['096530773']
096374285,['072820553']
079618341,['072892020']
079777277,['096377550']
096527542,['096538277']
096515600,['096524818']
096373356,['096374285']
096369831,['072639528']
096512313,['079775256']
096520628,['096374285']
079635020,['079777277']
096360108,['073022544']
079615000,['096538277']
096538013,['096373356']
079610306,['096542566']
096358797,['096374285']
079558374,['079777277']
096383077,['073040264']
096515364,['073040264']
096361577,['096527542']
079775029,['079615000']
079771368,['079618341']
096528610,['096373356']
079590037,['079784278']
062101614,['096538277']
079770547,['079777277']
096357356,['073047778']
079568558,['096527542']
096380878,['079777277']
067058589,['096373356']
079555284,['062101614']
079596884,['079618341']
067103278,['079777277']
079557088,['079618341']
072805568,['096527542']
079625073,['062101614']
096361087,['073040264']
096534590,['096527542']
096555864,['096383077']
079604796,['096555864']
096362844,['096527542']
073102538,['079768526']
096522314,['096527542']
079581084,['096534590']
096535100,['096534590']
096368318,['096542566']
079780536,['096538277']
079623299,['072805568']
079801525,['096358797']
073007555,['096361577']
096381368,['079615000']
073015030,['079604796']
073073256,['096527542']
096356084,['096534590']
079574837,['073015030']
096529614,['079623299']
096551107,['096534590']
079622790,['079623299']
096541815,['096515364']
096355036,['096529614']
079775067,['079777277']
096383301,['096355036']
079799110,['096355036']
079573619,['079780536']
079632257,['073007555']
096554052,['096355036']
096364294,['096527542']
079792781,['073015030']
096372342,['096361577']
079561780,['096538013']
079574604,['079770547']
096518876,['079574604']
096524034,['073022544']
079627517,['073015030']
096542330,['079618341']
096531628,['096555864']
079622316,['079581084']
079627289,['096355036']
079577617,['096542330']
096380062,['079623299']
096554769,['096355036']
079636326,['079775067']
