infectee,infectors
Ant376,['SEED']
Ant209,['Ant376']
Ant20,"['Ant376', 'Ant209']"
Ant139,['Ant20']
Ant5,"['Ant376', 'Ant20']"
Ant646,['Ant20']
Ant30,"['Ant209', 'Ant5', 'Ant20']"
Ant263,"['Ant376', 'Ant209', 'Ant5', 'Ant30', 'Ant20']"
Ant52,"['Ant376', 'Ant5', 'Ant20']"
Ant334,"['Ant376', 'Ant209', 'Ant263', 'Ant52', 'Ant20']"
Ant66,"['Ant376', 'Ant209', 'Ant263', 'Ant5', 'Ant30', 'Ant20']"
Ant135,"['Ant209', 'Ant20']"
Ant387,"['Ant376', 'Ant209', 'Ant263', 'Ant5', 'Ant52', 'Ant30', 'Ant135', 'Ant20', 'Ant66', 'Ant334']"
Ant218,"['Ant376', 'Ant209', 'Ant263', 'Ant135', 'Ant334', 'Ant646', 'Ant52', 'Ant5', 'Ant30', 'Ant387', 'Ant20', 'Ant66']"
Ant25,"['Ant376', 'Ant209', 'Ant263', 'Ant218', 'Ant52', 'Ant30', 'Ant387', 'Ant135', 'Ant20', 'Ant66', 'Ant334']"
Ant13,"['Ant376', 'Ant209', 'Ant263', 'Ant218', 'Ant5', 'Ant25', 'Ant387', 'Ant20', 'Ant66']"
Ant607,"['Ant376', 'Ant218', 'Ant209', 'Ant263', 'Ant52', 'Ant25', 'Ant5', 'Ant30', 'Ant13', 'Ant387', 'Ant20', 'Ant66', 'Ant334']"
Ant156,"['Ant218', 'Ant20', 'Ant646']"
Ant242,"['Ant376', 'Ant607', 'Ant209', 'Ant156', 'Ant263', 'Ant218', 'Ant5', 'Ant135', 'Ant52', 'Ant25', 'Ant30', 'Ant13', 'Ant387', 'Ant20', 'Ant66', 'Ant334']"
Ant250,"['Ant376', 'Ant607', 'Ant209', 'Ant218', 'Ant242', 'Ant13', 'Ant387', 'Ant135', 'Ant25', 'Ant20', 'Ant66', 'Ant334']"
Ant59,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant5', 'Ant25', 'Ant387', 'Ant20', 'Ant66', 'Ant334']"
Ant50,"['Ant376', 'Ant607', 'Ant209', 'Ant156', 'Ant263', 'Ant218', 'Ant646', 'Ant242', 'Ant52', 'Ant25', 'Ant30', 'Ant13', 'Ant387', 'Ant250', 'Ant20', 'Ant66', 'Ant334']"
Ant294,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant218', 'Ant5', 'Ant242', 'Ant50', 'Ant52', 'Ant59', 'Ant30', 'Ant13', 'Ant135', 'Ant25', 'Ant387', 'Ant250', 'Ant20', 'Ant334']"
Ant62,"['Ant376', 'Ant607', 'Ant263', 'Ant218', 'Ant242', 'Ant30', 'Ant25', 'Ant20', 'Ant66']"
Ant148,"['Ant209', 'Ant263', 'Ant218', 'Ant135', 'Ant25', 'Ant242', 'Ant50', 'Ant52', 'Ant59', 'Ant30', 'Ant13', 'Ant294', 'Ant250', 'Ant20', 'Ant62']"
Ant256,"['Ant376', 'Ant209', 'Ant156', 'Ant263', 'Ant218', 'Ant646', 'Ant148', 'Ant242', 'Ant50', 'Ant52', 'Ant13', 'Ant294', 'Ant250', 'Ant135', 'Ant25', 'Ant20', 'Ant62', 'Ant334']"
Ant243,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant218', 'Ant148', 'Ant5', 'Ant135', 'Ant294', 'Ant52', 'Ant25', 'Ant242', 'Ant50', 'Ant30', 'Ant13', 'Ant387', 'Ant250', 'Ant256', 'Ant20', 'Ant62', 'Ant334']"
Ant318,"['Ant376', 'Ant209', 'Ant156', 'Ant646', 'Ant243', 'Ant242', 'Ant50', 'Ant256', 'Ant218', 'Ant25', 'Ant20']"
Ant68,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant318', 'Ant218', 'Ant148', 'Ant5', 'Ant243', 'Ant242', 'Ant50', 'Ant52', 'Ant59', 'Ant30', 'Ant13', 'Ant294', 'Ant387', 'Ant250', 'Ant256', 'Ant25', 'Ant20', 'Ant66', 'Ant334']"
Ant27,"['Ant607', 'Ant209', 'Ant263', 'Ant318', 'Ant218', 'Ant148', 'Ant5', 'Ant243', 'Ant242', 'Ant50', 'Ant52', 'Ant59', 'Ant30', 'Ant13', 'Ant294', 'Ant387', 'Ant250', 'Ant68', 'Ant25', 'Ant135', 'Ant20', 'Ant62', 'Ant66', 'Ant334']"
Ant549,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant318', 'Ant218', 'Ant646', 'Ant5', 'Ant243', 'Ant242', 'Ant135', 'Ant52', 'Ant25', 'Ant50', 'Ant30', 'Ant13', 'Ant294', 'Ant387', 'Ant250', 'Ant256', 'Ant68', 'Ant27', 'Ant20', 'Ant62']"
Ant320,"['Ant376', 'Ant607', 'Ant209', 'Ant318', 'Ant218', 'Ant148', 'Ant139', 'Ant5', 'Ant243', 'Ant242', 'Ant549', 'Ant50', 'Ant30', 'Ant13', 'Ant25', 'Ant387', 'Ant250', 'Ant256', 'Ant27', 'Ant20']"
Ant245,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant318', 'Ant218', 'Ant148', 'Ant243', 'Ant242', 'Ant320', 'Ant135', 'Ant294', 'Ant52', 'Ant25', 'Ant549', 'Ant50', 'Ant59', 'Ant30', 'Ant13', 'Ant387', 'Ant250', 'Ant256', 'Ant68', 'Ant27', 'Ant20', 'Ant66', 'Ant334']"
Ant97,"['Ant376', 'Ant607', 'Ant263', 'Ant218', 'Ant148', 'Ant243', 'Ant242', 'Ant245', 'Ant549', 'Ant50', 'Ant13', 'Ant320', 'Ant294', 'Ant387', 'Ant250', 'Ant256', 'Ant135', 'Ant25', 'Ant68', 'Ant27', 'Ant20', 'Ant334']"
Ant632,"['Ant376', 'Ant209', 'Ant263', 'Ant318', 'Ant218', 'Ant320', 'Ant135', 'Ant294', 'Ant25', 'Ant243', 'Ant242', 'Ant245', 'Ant549', 'Ant59', 'Ant30', 'Ant13', 'Ant97', 'Ant148', 'Ant387', 'Ant250', 'Ant256', 'Ant68', 'Ant27', 'Ant20', 'Ant334']"
Ant159,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant218', 'Ant135', 'Ant632', 'Ant25', 'Ant243', 'Ant242', 'Ant245', 'Ant549', 'Ant50', 'Ant30', 'Ant13', 'Ant97', 'Ant294', 'Ant387', 'Ant250', 'Ant256', 'Ant68', 'Ant20', 'Ant66']"
Ant43,"['Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant159', 'Ant218', 'Ant632', 'Ant148', 'Ant320', 'Ant135', 'Ant294', 'Ant52', 'Ant243', 'Ant242', 'Ant245', 'Ant549', 'Ant50', 'Ant59', 'Ant30', 'Ant13', 'Ant97', 'Ant387', 'Ant250', 'Ant256', 'Ant68', 'Ant25', 'Ant20', 'Ant66', 'Ant334']"
Ant195,"['Ant607', 'Ant209', 'Ant159', 'Ant318', 'Ant218', 'Ant632', 'Ant148', 'Ant43', 'Ant5', 'Ant243', 'Ant242', 'Ant245', 'Ant549', 'Ant320', 'Ant135', 'Ant294', 'Ant52', 'Ant25', 'Ant50', 'Ant59', 'Ant30', 'Ant13', 'Ant97', 'Ant250', 'Ant256', 'Ant68', 'Ant27', 'Ant20', 'Ant62', 'Ant66', 'Ant334']"
Ant580,"['Ant320', 'Ant218', 'Ant607', 'Ant209', 'Ant263', 'Ant135', 'Ant159', 'Ant294', 'Ant632', 'Ant52', 'Ant25', 'Ant243', 'Ant242', 'Ant245', 'Ant376', 'Ant549', 'Ant195', 'Ant50', 'Ant59', 'Ant30', 'Ant13', 'Ant97', 'Ant148', 'Ant387', 'Ant250', 'Ant68', 'Ant43', 'Ant27', 'Ant20', 'Ant62', 'Ant334']"
