infectee,infectors
079784548,['SEED']
095594883,['079784548']
095566584,['079784548']
096514110,['095566584']
096535856,['095566584']
095581309,['096535856']
079627601,['096514110']
095581263,['095566584']
079570341,['095581263']
095594895,['095581263']
095573560,['095594895']
095570883,['079627601']
095595353,['095594895']
096540632,['095594895']
095577084,['095594895']
095595601,['095577084']
096381579,['095577084']
096536081,['095577084']
095566516,['095577084']
095573555,['095566584']
095593788,['095573555']
096356011,['095593788']
095595349,['096536081']
096368800,['095595349']
079555046,['079627601']
095596055,['079555046']
095571383,['079555046']
096372038,['095571383']
095593096,['096372038']
