infectee,infectors
Ha,['SEED']
Ja,['Ha']
Mo,"['Ha', 'Ja']"
Ep,"['Ha', 'Mo', 'Ja']"
Zi,"['Ha', 'Mo', 'Ja', 'Ep']"
Em,"['Ha', 'Mo', 'Zi', 'Ja', 'Ep']"
Ok,"['Ha', 'Mo', 'Zi', 'Em', 'Ja', 'Ep']"
Ch,"['Ha', 'Ok', 'Mo', 'Zi', 'Em', 'Ja', 'Ep']"
Ve,"['Ha', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ja', 'Ep']"
Li,"['Ha', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Ep']"
Tt,"['Li', 'Ha', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Ep']"
Ro,"['Tt', 'Li', 'Ha', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Ep']"
Ki,"['Tt', 'Li', 'Ro', 'Ha', 'Ja', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ep']"
We,"['Tt', 'Li', 'Ro', 'Ha', 'Ki', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Ep']"
Nt,"['Tt', 'Li', 'Ro', 'We', 'Ha', 'Ki', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Ep']"
Vz,"['Tt', 'Li', 'Ro', 'Nt', 'We', 'Ha', 'Ki', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Ep']"
Me,"['Tt', 'Li', 'Ro', 'Nt', 'We', 'Ha', 'Ki', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
Bo,"['Tt', 'Li', 'Ro', 'Nt', 'We', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
Kw,"['Tt', 'Li', 'Ro', 'Nt', 'We', 'Bo', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
Sa,"['Tt', 'Li', 'Ro', 'Nt', 'We', 'Bo', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Kw', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
"Ta
","['Tt', 'Li', 'Ro', 'Nt', 'We', 'Bo', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
Ti,"['Tt', 'Li', 'Ro', 'Nt', 'Ta\n', 'We', 'Bo', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
Fa,"['Tt', 'Li', 'Ti', 'Ro', 'Nt', 'Ta\n', 'We', 'Bo', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
Gi,"['Tt', 'Li', 'Ti', 'Ro', 'Nt', 'Ta\n', 'We', 'Bo', 'Fa', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep']"
Ka,"['Tt', 'Li', 'Ti', 'Ro', 'Nt', 'Ta\n', 'We', 'Bo', 'Fa', 'Ha', 'Ki', 'Me', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep', 'Gi']"
Yo,"['Tt', 'Li', 'Ti', 'Ro', 'Nt', 'Ta\n', 'We', 'Bo', 'Fa', 'Ha', 'Ki', 'Me', 'Ka', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep', 'Gi']"
Dr,"['Tt', 'Li', 'Ti', 'Ro', 'Nt', 'Ta\n', 'We', 'Yo', 'Bo', 'Fa', 'Ha', 'Ki', 'Me', 'Ka', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep', 'Gi']"
Pr,"['Tt', 'Li', 'Ti', 'Ro', 'Nt', 'Ta\n', 'We', 'Yo', 'Bo', 'Fa', 'Ha', 'Dr', 'Ki', 'Me', 'Ka', 'Ok', 'Mo', 'Kw', 'Sa', 'Zi', 'Em', 'Ch', 'Ve', 'Ja', 'Vz', 'Ep', 'Gi']"
