infectee,infectors
Ant111,['SEED']
Ant105,"['Ant111', 'Ant245']"
Ant190,['Ant105']
Ant51,"['Ant111', 'Ant245', 'Ant105']"
Ant518,['Ant190']
Ant621,"['Ant245', 'Ant51', 'Ant190', 'Ant111', 'Ant105']"
Ant347,"['Ant51', 'Ant105']"
Ant172,"['Ant621', 'Ant111', 'Ant190', 'Ant51', 'Ant105']"
Ant112,"['Ant621', 'Ant51', 'Ant172', 'Ant105']"
Ant482,"['Ant621', 'Ant111', 'Ant190', 'Ant245', 'Ant172', 'Ant112', 'Ant51', 'Ant105']"
Ant252,"['Ant621', 'Ant111', 'Ant190', 'Ant245', 'Ant172', 'Ant112', 'Ant51', 'Ant482', 'Ant347']"
Ant243,"['Ant621', 'Ant111', 'Ant190', 'Ant252', 'Ant482', 'Ant172', 'Ant347', 'Ant112', 'Ant51', 'Ant105']"
Ant97,"['Ant621', 'Ant111', 'Ant190', 'Ant252', 'Ant482', 'Ant243', 'Ant51', 'Ant112', 'Ant172', 'Ant105']"
Ant260,"['Ant621', 'Ant111', 'Ant190', 'Ant252', 'Ant482', 'Ant243', 'Ant245', 'Ant51', 'Ant172', 'Ant112', 'Ant97']"
Ant475,"['Ant621', 'Ant190', 'Ant252', 'Ant482', 'Ant243', 'Ant51', 'Ant260', 'Ant112', 'Ant97', 'Ant105']"
Ant242,"['Ant111', 'Ant190', 'Ant252', 'Ant172', 'Ant347', 'Ant97', 'Ant105']"
Ant229,"['Ant621', 'Ant482', 'Ant111', 'Ant172', 'Ant260', 'Ant475', 'Ant112', 'Ant51', 'Ant347', 'Ant97', 'Ant252', 'Ant105', 'Ant190', 'Ant243']"
Ant324,"['Ant229', 'Ant111', 'Ant190', 'Ant482', 'Ant242', 'Ant172', 'Ant475', 'Ant243', 'Ant112', 'Ant51', 'Ant347', 'Ant97', 'Ant252', 'Ant105']"
Ant0,"['Ant621', 'Ant229', 'Ant111', 'Ant190', 'Ant252', 'Ant482', 'Ant243', 'Ant242', 'Ant245', 'Ant51', 'Ant475', 'Ant260', 'Ant112', 'Ant97']"
Ant398,"['Ant229', 'Ant111', 'Ant324', 'Ant242', 'Ant172', 'Ant112', 'Ant347', 'Ant97', 'Ant105']"
Ant81,"['Ant621', 'Ant229', 'Ant111', 'Ant190', 'Ant324', 'Ant252', 'Ant482', 'Ant243', 'Ant51', 'Ant475', 'Ant260', 'Ant112', 'Ant0', 'Ant97', 'Ant172', 'Ant105']"
Ant380,"['Ant621', 'Ant229', 'Ant111', 'Ant190', 'Ant324', 'Ant252', 'Ant482', 'Ant243', 'Ant51', 'Ant475', 'Ant260', 'Ant81', 'Ant172', 'Ant0', 'Ant112', 'Ant97', 'Ant105']"
Ant650,"['Ant621', 'Ant229', 'Ant190', 'Ant260', 'Ant81', 'Ant475', 'Ant0', 'Ant112', 'Ant51', 'Ant482', 'Ant97', 'Ant380', 'Ant252', 'Ant105', 'Ant243']"
Ant206,"['Ant229', 'Ant324', 'Ant243', 'Ant242', 'Ant51', 'Ant398', 'Ant97', 'Ant172', 'Ant105']"
Ant614,"['Ant621', 'Ant229', 'Ant190', 'Ant252', 'Ant243', 'Ant242', 'Ant51', 'Ant475', 'Ant380', 'Ant398', 'Ant260', 'Ant112', 'Ant0', 'Ant81', 'Ant172', 'Ant97', 'Ant105']"
Ant334,"['Ant229', 'Ant111', 'Ant190', 'Ant324', 'Ant252', 'Ant482', 'Ant398', 'Ant172', 'Ant243', 'Ant242', 'Ant51', 'Ant614', 'Ant206', 'Ant97', 'Ant380', 'Ant105']"
Ant220,"['Ant621', 'Ant229', 'Ant111', 'Ant398', 'Ant260', 'Ant334', 'Ant172', 'Ant242', 'Ant51', 'Ant482', 'Ant614', 'Ant206', 'Ant97', 'Ant324', 'Ant650', 'Ant380', 'Ant252', 'Ant105']"
Ant329,"['Ant229', 'Ant220', 'Ant190', 'Ant398', 'Ant260', 'Ant172', 'Ant81', 'Ant206', 'Ant242', 'Ant112', 'Ant51', 'Ant347', 'Ant614', 'Ant97', 'Ant252', 'Ant105', 'Ant334']"
Ant256,"['Ant621', 'Ant229', 'Ant111', 'Ant220', 'Ant190', 'Ant324', 'Ant650', 'Ant252', 'Ant260', 'Ant334', 'Ant81', 'Ant475', 'Ant0', 'Ant112', 'Ant51', 'Ant482', 'Ant614', 'Ant97', 'Ant380', 'Ant105', 'Ant243']"
Ant102,"['Ant621', 'Ant324', 'Ant650', 'Ant256', 'Ant243', 'Ant475', 'Ant380', 'Ant260', 'Ant0', 'Ant81']"
Ant54,"['Ant621', 'Ant229', 'Ant111', 'Ant220', 'Ant190', 'Ant324', 'Ant252', 'Ant256', 'Ant482', 'Ant243', 'Ant398', 'Ant260', 'Ant81', 'Ant172', 'Ant475', 'Ant0', 'Ant112', 'Ant97', 'Ant380', 'Ant102']"
