infectee,infectors
Ant62,['SEED']
Ant81,['Ant62']
Ant376,['Ant81']
Ant207,['Ant376']
Ant243,['Ant376']
Ant29,['Ant81']
Ant126,['Ant376']
Ant263,['Ant376']
Ant391,['Ant263']
Ant20,['Ant376']
Ant40,['Ant376']
Ant261,['Ant376']
Ant334,['Ant376']
Ant305,['Ant376']
Ant52,['Ant376']
Ant245,['Ant376']
Ant294,['Ant376']
Ant242,['Ant376']
Ant5,['Ant376']
Ant607,['Ant376']
Ant174,['Ant376']
Ant673,['Ant607']
Ant100,['Ant376']
Ant549,['Ant376']
Ant43,['Ant376']
Ant57,['Ant376']
Ant256,['Ant376']
Ant353,['Ant376']
Ant320,['Ant376']
Ant135,['Ant100']
Ant387,['Ant376']
Ant13,['Ant376']
Ant71,['Ant607']
Ant492,['Ant376']
Ant32,['Ant100']
Ant318,['Ant376']
Ant156,['Ant242']
Ant250,['Ant376']
Ant114,['Ant376']
Ant218,['Ant376']
Ant308,['Ant376']
Ant59,['Ant376']
Ant646,['Ant156']
Ant663,['Ant376']
Ant332,['Ant663']
Ant195,['Ant663']
Ant27,['Ant663']
Ant66,['Ant376']
Ant159,['Ant376']
Ant105,['Ant376']
Ant68,['Ant376']
Ant580,['Ant320']
Ant30,['Ant580']
Ant638,['Ant580']
Ant196,['Ant580']
Ant97,['Ant580']
Ant226,['Ant580']
Ant25,['Ant580']
Ant614,['Ant580']
Ant632,['Ant580']
Ant50,['Ant580']
Ant148,['Ant580']
Ant191,['Ant580']
Ant209,['Ant580']
Ant91,['Ant580']
Ant139,['Ant320']
