infectee,infectors
Ant178,['SEED']
Ant255,['Ant178']
Ant252,['Ant255']
Ant169,['Ant252']
Ant137,['Ant252']
Ant244,['Ant252']
Ant227,['Ant252']
Ant198,['Ant227']
Ant632,['Ant227']
Ant665,['Ant227']
Ant621,['Ant227']
Ant476,['Ant621']
Ant221,['Ant621']
Ant599,['Ant227']
Ant117,['Ant621']
Ant74,['Ant227']
Ant394,['Ant227']
Ant102,['Ant621']
Ant313,['Ant227']
Ant53,['Ant227']
Ant638,['Ant621']
Ant329,['Ant621']
Ant540,['Ant621']
Ant2,['Ant621']
Ant380,['Ant621']
Ant518,['Ant621']
Ant71,['Ant621']
Ant109,['Ant621']
Ant356,['Ant621']
Ant118,['Ant621']
Ant242,['Ant621']
Ant112,['Ant621']
Ant209,['Ant621']
Ant43,['Ant356']
Ant592,['Ant621']
Ant173,['Ant621']
Ant475,['Ant621']
Ant13,['Ant356']
Ant20,['Ant621']
Ant0,['Ant118']
Ant9,['Ant621']
Ant17,['Ant356']
Ant196,['Ant621']
Ant576,['Ant329']
Ant437,['Ant621']
Ant331,['Ant621']
Ant105,['Ant621']
Ant217,['Ant621']
Ant170,['Ant621']
Ant564,['Ant356']
Ant60,['Ant621']
Ant127,['Ant621']
Ant194,['Ant621']
Ant186,['Ant621']
Ant50,['Ant621']
Ant534,['Ant621']
Ant191,['Ant621']
Ant35,['Ant356']
Ant256,['Ant621']
Ant44,['Ant621']
Ant28,['Ant621']
Ant68,['Ant621']
Ant19,['Ant621']
Ant7,['Ant118']
Ant76,['Ant621']
Ant673,['Ant621']
Ant70,['Ant621']
Ant954,['Ant621']
Ant398,['Ant621']
Ant6,['Ant621']
Ant324,['Ant621']
Ant560,['Ant227']
Ant161,['Ant621']
Ant501,['Ant227']
Ant462,['Ant621']
Ant4,['Ant621']
Ant210,['Ant621']
Ant229,['Ant621']
Ant342,['Ant621']
Ant51,['Ant621']
Ant115,['Ant621']
Ant85,['Ant621']
Ant26,['Ant621']
Ant212,['Ant356']
Ant149,['Ant621']
Ant57,['Ant118']
Ant131,['Ant356']
Ant740,['Ant621']
Ant334,['Ant621']
Ant391,['Ant621']
Ant206,['Ant621']
Ant278,['Ant621']
Ant38,['Ant621']
Ant32,['Ant621']
Ant289,['Ant356']
Ant54,['Ant621']
Ant65,['Ant621']
Ant663,['Ant621']
Ant219,['Ant118']
Ant251,['Ant621']
Ant610,['Ant621']
Ant59,['Ant621']
Ant250,['Ant621']
Ant301,['Ant621']
Ant207,['Ant621']
Ant395,['Ant621']
Ant81,['Ant621']
Ant397,['Ant621']
Ant176,['Ant117']
Ant492,['Ant356']
Ant48,['Ant621']
Ant458,['Ant356']
Ant62,['Ant621']
Ant220,['Ant621']
Ant126,['Ant621']
Ant72,['Ant356']
Ant218,['Ant621']
Ant347,['Ant356']
Ant311,['Ant621']
Ant580,['Ant665']
Ant260,['Ant621']
Ant263,['Ant621']
Ant308,['Ant621']
Ant390,['Ant580']
Ant175,['Ant621']
Ant124,['Ant621']
Ant530,['Ant621']
Ant298,['Ant621']
Ant556,['Ant580']
Ant1,['Ant621']
Ant27,['Ant621']
Ant243,['Ant621']
Ant509,['Ant621']
Ant158,['Ant621']
Ant607,['Ant580']
Ant23,['Ant580']
Ant650,['Ant356']
Ant482,['Ant621']
Ant111,['Ant621']
Ant238,['Ant621']
Ant52,['Ant621']
Ant264,['Ant580']
Ant245,['Ant621']
Ant30,['Ant621']
Ant215,['Ant621']
Ant97,['Ant621']
Ant96,['Ant621']
Ant12,['Ant621']
Ant159,['Ant621']
Ant538,['Ant621']
Ant156,['Ant117']
Ant604,['Ant580']
Ant172,['Ant621']
Ant296,['Ant621']
Ant614,['Ant580']
Ant190,['Ant621']
Ant299,['Ant621']
Ant142,['Ant621']
Ant15,['Ant621']
