infectee,infectors
Ant301,['SEED']
Ant482,['Ant301']
Ant63,"['Ant482', 'Ant301']"
Ant929,['Ant63']
Ant190,"['Ant929', 'Ant482', 'Ant63']"
Ant289,"['Ant929', 'Ant482', 'Ant301', 'Ant63']"
Ant391,"['Ant190', 'Ant929', 'Ant482', 'Ant301', 'Ant63', 'Ant289']"
Ant14,"['Ant482', 'Ant301', 'Ant391', 'Ant63', 'Ant289']"
Ant38,"['Ant929', 'Ant301', 'Ant391', 'Ant63', 'Ant289']"
Ant54,"['Ant190', 'Ant929', 'Ant391', 'Ant14', 'Ant63', 'Ant289']"
Ant1,"['Ant190', 'Ant929', 'Ant482', 'Ant301', 'Ant391', 'Ant14', 'Ant63', 'Ant289', 'Ant38']"
Ant48,"['Ant190', 'Ant929', 'Ant482', 'Ant301', 'Ant391', 'Ant1', 'Ant14', 'Ant63', 'Ant289', 'Ant38']"
Ant120,"['Ant190', 'Ant929', 'Ant391', 'Ant54', 'Ant301', 'Ant48']"
Ant530,"['Ant190', 'Ant929', 'Ant120', 'Ant54', 'Ant391', 'Ant1', 'Ant14', 'Ant63', 'Ant38']"
Ant210,"['Ant190', 'Ant929', 'Ant120', 'Ant482', 'Ant54', 'Ant301', 'Ant48', 'Ant391', 'Ant1', 'Ant14', 'Ant63', 'Ant289', 'Ant38', 'Ant530']"
Ant313,"['Ant190', 'Ant929', 'Ant482', 'Ant54', 'Ant301', 'Ant48', 'Ant391', 'Ant1', 'Ant14', 'Ant210', 'Ant63', 'Ant289', 'Ant38', 'Ant530']"
Ant29,"['Ant190', 'Ant929', 'Ant120', 'Ant482', 'Ant313', 'Ant301', 'Ant48', 'Ant391', 'Ant1', 'Ant14', 'Ant210', 'Ant63', 'Ant289', 'Ant38', 'Ant530']"
Ant27,"['Ant190', 'Ant929', 'Ant29', 'Ant482', 'Ant313', 'Ant54', 'Ant301', 'Ant48', 'Ant391', 'Ant1', 'Ant14', 'Ant210', 'Ant63', 'Ant289', 'Ant38', 'Ant530']"
Ant635,"['Ant190', 'Ant929', 'Ant27', 'Ant29', 'Ant482', 'Ant313', 'Ant54', 'Ant301', 'Ant48', 'Ant391', 'Ant1', 'Ant14', 'Ant210', 'Ant63', 'Ant289', 'Ant38', 'Ant530']"
