infectee,infectors
Ant400,['SEED']
Ant207,['Ant400']
Ant530,"['Ant400', 'Ant207']"
Ant347,"['Ant400', 'Ant207', 'Ant530']"
Ant593,"['Ant207', 'Ant347']"
Ant142,"['Ant400', 'Ant347', 'Ant530']"
Ant109,"['Ant400', 'Ant593', 'Ant207', 'Ant347']"
Ant7,"['Ant142', 'Ant207', 'Ant593']"
Ant139,"['Ant207', 'Ant593']"
Ant19,"['Ant400', 'Ant139', 'Ant593', 'Ant530', 'Ant207', 'Ant109', 'Ant347']"
Ant260,"['Ant400', 'Ant142', 'Ant7', 'Ant593', 'Ant19', 'Ant207', 'Ant530', 'Ant109', 'Ant347']"
Ant268,"['Ant400', 'Ant139', 'Ant260', 'Ant207', 'Ant7', 'Ant347', 'Ant593', 'Ant19', 'Ant109']"
Ant14,"['Ant400', 'Ant142', 'Ant260', 'Ant7', 'Ant19', 'Ant347', 'Ant207', 'Ant530']"
Ant176,"['Ant142', 'Ant260', 'Ant268', 'Ant19', 'Ant14', 'Ant530', 'Ant207', 'Ant347']"
Ant97,"['Ant400', 'Ant142', 'Ant260', 'Ant268', 'Ant7', 'Ant19', 'Ant14', 'Ant530', 'Ant347', 'Ant176', 'Ant207', 'Ant109']"
Ant475,"['Ant400', 'Ant139', 'Ant260', 'Ant268', 'Ant7', 'Ant593', 'Ant19', 'Ant14', 'Ant97', 'Ant176', 'Ant207', 'Ant530', 'Ant109', 'Ant347']"
Ant387,"['Ant400', 'Ant139', 'Ant142', 'Ant475', 'Ant260', 'Ant268', 'Ant7', 'Ant19', 'Ant97', 'Ant530', 'Ant176', 'Ant207', 'Ant347', 'Ant109']"
Ant140,"['Ant139', 'Ant142', 'Ant260', 'Ant268', 'Ant207', 'Ant347', 'Ant593', 'Ant19', 'Ant14', 'Ant97', 'Ant530']"
Ant29,"['Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant7', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant400', 'Ant207', 'Ant530', 'Ant109', 'Ant347']"
Ant55,"['Ant29', 'Ant400', 'Ant139', 'Ant475', 'Ant530', 'Ant260', 'Ant268', 'Ant207', 'Ant7', 'Ant347', 'Ant593', 'Ant97', 'Ant109', 'Ant140']"
Ant91,"['Ant29', 'Ant400', 'Ant142', 'Ant140', 'Ant475', 'Ant260', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant530', 'Ant347', 'Ant176']"
Ant390,"['Ant29', 'Ant139', 'Ant55', 'Ant140', 'Ant268', 'Ant207', 'Ant7', 'Ant593', 'Ant19', 'Ant109', 'Ant97']"
Ant30,"['Ant29', 'Ant400', 'Ant55', 'Ant142', 'Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant176', 'Ant207', 'Ant530', 'Ant347']"
Ant560,"['Ant29', 'Ant400', 'Ant55', 'Ant142', 'Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant176', 'Ant207', 'Ant30', 'Ant530', 'Ant109', 'Ant347']"
Ant169,"['Ant400', 'Ant139', 'Ant560', 'Ant55', 'Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant390', 'Ant7', 'Ant593', 'Ant30', 'Ant109']"
Ant621,"['Ant29', 'Ant560', 'Ant55', 'Ant142', 'Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant400', 'Ant176', 'Ant207', 'Ant30', 'Ant530', 'Ant109', 'Ant347']"
Ant564,"['Ant621', 'Ant29', 'Ant400', 'Ant139', 'Ant560', 'Ant55', 'Ant142', 'Ant475', 'Ant260', 'Ant268', 'Ant7', 'Ant593', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant207', 'Ant30', 'Ant530', 'Ant109', 'Ant347']"
Ant255,"['Ant621', 'Ant29', 'Ant530', 'Ant260', 'Ant268', 'Ant475', 'Ant176', 'Ant560', 'Ant207', 'Ant7', 'Ant19', 'Ant14', 'Ant30', 'Ant142', 'Ant97', 'Ant387', 'Ant564', 'Ant109', 'Ant347', 'Ant91']"
Ant38,"['Ant621', 'Ant29', 'Ant400', 'Ant255', 'Ant139', 'Ant560', 'Ant564', 'Ant55', 'Ant142', 'Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant7', 'Ant593', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant176', 'Ant207', 'Ant30', 'Ant530', 'Ant109', 'Ant347']"
Ant209,"['Ant621', 'Ant29', 'Ant400', 'Ant255', 'Ant560', 'Ant564', 'Ant55', 'Ant142', 'Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant593', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant169', 'Ant176', 'Ant207', 'Ant38', 'Ant30', 'Ant530', 'Ant109', 'Ant347']"
Ant186,"['Ant621', 'Ant29', 'Ant400', 'Ant255', 'Ant560', 'Ant564', 'Ant55', 'Ant142', 'Ant140', 'Ant268', 'Ant390', 'Ant593', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant176', 'Ant207', 'Ant209', 'Ant38', 'Ant30', 'Ant530', 'Ant347']"
Ant356,"['Ant621', 'Ant530', 'Ant260', 'Ant347', 'Ant475', 'Ant176', 'Ant560', 'Ant207', 'Ant7', 'Ant209', 'Ant55', 'Ant400', 'Ant593', 'Ant38', 'Ant14', 'Ant30', 'Ant142', 'Ant97', 'Ant387', 'Ant564', 'Ant109', 'Ant140', 'Ant255', 'Ant91', 'Ant29']"
Ant252,"['Ant621', 'Ant356', 'Ant260', 'Ant268', 'Ant176', 'Ant560', 'Ant186', 'Ant207', 'Ant347', 'Ant38', 'Ant14', 'Ant30', 'Ant142', 'Ant140', 'Ant530', 'Ant169', 'Ant387', 'Ant255', 'Ant91', 'Ant29']"
Ant599,"['Ant621', 'Ant356', 'Ant252', 'Ant29', 'Ant400', 'Ant255', 'Ant560', 'Ant564', 'Ant55', 'Ant142', 'Ant140', 'Ant475', 'Ant260', 'Ant268', 'Ant593', 'Ant19', 'Ant14', 'Ant97', 'Ant387', 'Ant91', 'Ant169', 'Ant176', 'Ant207', 'Ant209', 'Ant38', 'Ant30', 'Ant530', 'Ant109', 'Ant347', 'Ant186']"
Ant0,"['Ant29', 'Ant400', 'Ant139', 'Ant475', 'Ant268', 'Ant593', 'Ant38', 'Ant19', 'Ant599', 'Ant169', 'Ant387']"
Ant13,"['Ant621', 'Ant29', 'Ant400', 'Ant560', 'Ant564', 'Ant55', 'Ant140', 'Ant475', 'Ant0', 'Ant260', 'Ant268', 'Ant390', 'Ant7', 'Ant593', 'Ant19', 'Ant599', 'Ant14', 'Ant530', 'Ant176', 'Ant186', 'Ant207', 'Ant209', 'Ant347', 'Ant38', 'Ant97', 'Ant169', 'Ant109']"
Ant198,"['Ant621', 'Ant356', 'Ant530', 'Ant260', 'Ant268', 'Ant176', 'Ant560', 'Ant207', 'Ant564', 'Ant7', 'Ant209', 'Ant0', 'Ant347', 'Ant55', 'Ant400', 'Ant38', 'Ant19', 'Ant599', 'Ant14', 'Ant30', 'Ant13', 'Ant142', 'Ant97', 'Ant475', 'Ant252', 'Ant140', 'Ant255', 'Ant186', 'Ant91', 'Ant29']"
Ant115,"['Ant621', 'Ant356', 'Ant530', 'Ant260', 'Ant347', 'Ant560', 'Ant564', 'Ant209', 'Ant55', 'Ant400', 'Ant198', 'Ant38', 'Ant19', 'Ant599', 'Ant30', 'Ant13', 'Ant142', 'Ant97', 'Ant475', 'Ant387', 'Ant109', 'Ant252', 'Ant140', 'Ant91']"
Ant202,"['Ant621', 'Ant356', 'Ant115', 'Ant198', 'Ant252', 'Ant29', 'Ant400', 'Ant255', 'Ant560', 'Ant564', 'Ant55', 'Ant475', 'Ant0', 'Ant260', 'Ant268', 'Ant390', 'Ant7', 'Ant19', 'Ant599', 'Ant14', 'Ant13', 'Ant97', 'Ant387', 'Ant91', 'Ant169', 'Ant207', 'Ant209', 'Ant38', 'Ant30', 'Ant530', 'Ant109', 'Ant347', 'Ant186']"
Ant23,"['Ant621', 'Ant356', 'Ant115', 'Ant198', 'Ant252', 'Ant599', 'Ant260', 'Ant268', 'Ant176', 'Ant560', 'Ant347', 'Ant202', 'Ant7', 'Ant209', 'Ant55', 'Ant38', 'Ant14', 'Ant30', 'Ant142', 'Ant97', 'Ant530', 'Ant255', 'Ant186', 'Ant91']"
Ant43,"['Ant621', 'Ant356', 'Ant115', 'Ant198', 'Ant252', 'Ant23', 'Ant400', 'Ant255', 'Ant560', 'Ant564', 'Ant142', 'Ant140', 'Ant475', 'Ant599', 'Ant530', 'Ant260', 'Ant268', 'Ant176', 'Ant202', 'Ant209', 'Ant347', 'Ant38', 'Ant14', 'Ant30', 'Ant13', 'Ant97', 'Ant387', 'Ant186', 'Ant91']"
