infectee,infectors
081313104,['SEED']
081792004,['081313104']
092315002,['081313104']
081327269,['081792004']
081305289,['081327269']
082336011,['081313104']
082281542,['082336011']
092099895,['082281542']
081320598,['092099895']
092091877,['092099895']
095595368,['092099895']
092083625,['082281542']
092562267,['082336011']
081324802,['095595368']
081326109,['092562267']
081584070,['092091877']
092631573,['092083625']
092029124,['092099895']
096533637,['092631573']
081778889,['081584070']
092638297,['081778889']
081326301,['095595368']
081319065,['092638297']
082298310,['081778889']
095593615,['081326301']
081325810,['081305289']
081332012,['095593615']
096530293,['092631573']
079589786,['081319065']
081324621,['081319065']
092126357,['096530293']
092262022,['092126357']
092125016,['092262022']
