infectee,infectors
081311342,['SEED']
092300024,['081311342']
081311784,['081311342']
106518335,['081311784']
092120321,['081311784']
081324629,['092120321']
092794302,['092300024']
092634287,['106518335']
092283357,['081311784']
092601639,['092300024']
081344350,['092601639']
081319813,['081344350']
081304596,['092300024']
081323515,['081319813']
092520521,['081319813']
081319553,['081344350']
092600090,['081319553']
081320565,['092600090']
092619598,['081320565']
079570059,['092619598']
092595028,['092619598']
092635354,['092595028']
079583312,['092595028']
079619585,['092635354']
092584047,['092635354']
092624597,['092635354']
081777053,['081319553']
