infectee,infectors
S081,['SEED']
S015,['S081']
S041,"['S015', 'S081']"
S056,"['S015', 'S041', 'S081']"
S061,"['S015', 'S041', 'S056', 'S081']"
S034,"['S015', 'S056', 'S061', 'S062', 'S081']"
S064,"['S015', 'S034', 'S056', 'S062']"
S053,"['S015', 'S034', 'S041', 'S056', 'S061', 'S081']"
S019,"['S015', 'S034', 'S041', 'S053', 'S056', 'S061', 'S081']"
S106,"['S015', 'S019', 'S041', 'S053', 'S056', 'S061', 'S081']"
S002,"['S015', 'S034', 'S056', 'S062', 'S064']"
S037,"['S002', 'S034', 'S062', 'S064']"
S001,"['S002', 'S015', 'S019', 'S034', 'S037', 'S041', 'S053', 'S056', 'S061', 'S062', 'S064', 'S081', 'S106']"
S039,"['S001', 'S002', 'S034', 'S037', 'S062', 'S064']"
S111,"['S001', 'S015', 'S019', 'S041', 'S053', 'S056', 'S061', 'S081', 'S106']"
S051,"['S001', 'S015', 'S019', 'S034', 'S041', 'S053', 'S056', 'S061', 'S081', 'S106', 'S111']"
S008,"['S001', 'S002', 'S015', 'S019', 'S034', 'S041', 'S051', 'S053', 'S056', 'S061', 'S062', 'S064', 'S081', 'S106', 'S111']"
S042,"['S001', 'S002', 'S008', 'S015', 'S019', 'S034', 'S051', 'S053', 'S056', 'S061', 'S064', 'S081']"
S012,"['S001', 'S002', 'S008', 'S015', 'S019', 'S034', 'S037', 'S039', 'S041', 'S042', 'S051', 'S053', 'S056', 'S061', 'S062', 'S064', 'S081', 'S106', 'S111']"
S010,"['S001', 'S008', 'S012', 'S015', 'S019', 'S034', 'S041', 'S042', 'S051', 'S053', 'S056', 'S061', 'S081', 'S106', 'S111']"
S079,"['S001', 'S002', 'S008', 'S012', 'S015', 'S034', 'S037', 'S039', 'S042', 'S056', 'S062', 'S064']"
S060,"['S001', 'S008', 'S010', 'S012', 'S015', 'S019', 'S034', 'S041', 'S042', 'S051', 'S053', 'S056', 'S061', 'S081', 'S106', 'S111']"
S048,"['S001', 'S002', 'S008', 'S010', 'S012', 'S015', 'S019', 'S034', 'S042', 'S051', 'S053', 'S056', 'S060', 'S061', 'S064', 'S079', 'S081']"
S047,"['S001', 'S002', 'S008', 'S010', 'S012', 'S015', 'S019', 'S034', 'S041', 'S042', 'S048', 'S051', 'S053', 'S056', 'S060', 'S061', 'S062', 'S064', 'S079', 'S081', 'S106', 'S111']"
S006,"['S001', 'S002', 'S008', 'S012', 'S034', 'S037', 'S039', 'S047', 'S048', 'S062', 'S064', 'S079']"
S026,"['S001', 'S008', 'S010', 'S012', 'S015', 'S019', 'S041', 'S042', 'S047', 'S051', 'S053', 'S056', 'S060', 'S061', 'S081', 'S106', 'S111']"
S017,"['S001', 'S002', 'S006', 'S008', 'S012', 'S015', 'S034', 'S042', 'S047', 'S048', 'S056', 'S064', 'S079']"
S027,"['S001', 'S002', 'S006', 'S008', 'S010', 'S012', 'S015', 'S017', 'S019', 'S034', 'S037', 'S039', 'S042', 'S047', 'S048', 'S051', 'S053', 'S060', 'S061', 'S062', 'S064', 'S079', 'S081']"
S049,"['S001', 'S002', 'S006', 'S008', 'S010', 'S012', 'S015', 'S017', 'S019', 'S026', 'S027', 'S034', 'S041', 'S042', 'S047', 'S048', 'S051', 'S053', 'S056', 'S060', 'S061', 'S062', 'S064', 'S079', 'S081', 'S106', 'S111']"
S013,"['S001', 'S002', 'S006', 'S008', 'S010', 'S012', 'S015', 'S017', 'S019', 'S026', 'S027', 'S034', 'S041', 'S042', 'S047', 'S048', 'S049', 'S051', 'S053', 'S056', 'S060', 'S061', 'S064', 'S079', 'S081', 'S106', 'S111']"
S057,"['S001', 'S008', 'S010', 'S012', 'S013', 'S015', 'S019', 'S026', 'S027', 'S034', 'S041', 'S042', 'S047', 'S048', 'S049', 'S051', 'S053', 'S056', 'S060', 'S061', 'S081', 'S106', 'S111']"
S036,"['S001', 'S002', 'S006', 'S008', 'S010', 'S012', 'S013', 'S015', 'S017', 'S019', 'S026', 'S027', 'S034', 'S041', 'S042', 'S047', 'S048', 'S049', 'S051', 'S053', 'S056', 'S057', 'S060', 'S061', 'S062', 'S064', 'S079', 'S081', 'S106', 'S111']"
S067,"['S001', 'S002', 'S008', 'S010', 'S012', 'S013', 'S015', 'S017', 'S019', 'S026', 'S027', 'S034', 'S036', 'S041', 'S042', 'S047', 'S048', 'S049', 'S051', 'S053', 'S056', 'S057', 'S060', 'S061', 'S064', 'S079', 'S081', 'S106', 'S111']"
S066,"['S001', 'S008', 'S010', 'S012', 'S013', 'S015', 'S019', 'S026', 'S027', 'S034', 'S036', 'S041', 'S042', 'S047', 'S048', 'S049', 'S051', 'S053', 'S056', 'S057', 'S060', 'S061', 'S067', 'S081', 'S106', 'S111']"
