infectee,infectors
081821018,['SEED']
096368800,['081821018']
081327006,['081821018']
092627560,['081327006']
092326368,['096368800']
092295260,['092627560']
106329629,['096368800']
092521101,['092627560']
092293274,['092627560']
096369356,['092295260']
096370621,['096369356']
092788283,['096369356']
092525364,['081821018']
096514110,['092525364']
081319553,['092525364']
081323515,['096514110']
092600090,['081323515']
081325357,['092600090']
081326781,['092600090']
092601639,['081323515']
081322067,['081323515']
081324098,['081322067']
081589009,['081324098']
079784548,['081324098']
081323527,['081324098']
081307604,['081326781']
092618051,['092601639']
096381895,['092618051']
092556345,['079784548']
092611589,['092601639']
079621078,['096381895']
095572837,['079621078']
092091822,['096381895']
081327294,['092091822']
092283357,['079621078']
081344350,['092611589']
081311342,['092283357']
092120321,['092283357']
081324629,['081327294']
092300024,['092611589']
079570341,['092300024']
081304596,['092300024']
092604557,['092120321']
081319072,['092604557']
081350816,['081319072']
081325631,['081350816']
081328571,['081325631']
092559614,['081328571']
092103636,['081328571']
096365343,['081328571']
081324562,['081325631']
