infectee,infectors
Ant170,['SEED']
Ant395,['Ant170']
Ant7,['Ant395']
Ant127,"['Ant395', 'Ant170']"
Ant324,"['Ant170', 'Ant7', 'Ant127']"
Ant52,"['Ant324', 'Ant127', 'Ant395', 'Ant7', 'Ant170']"
Ant250,"['Ant127', 'Ant52', 'Ant395', 'Ant170']"
Ant55,"['Ant250', 'Ant127', 'Ant170']"
Ant19,"['Ant250', 'Ant127', 'Ant52', 'Ant395', 'Ant170']"
Ant397,"['Ant324', 'Ant250', 'Ant52', 'Ant55', 'Ant7', 'Ant19', 'Ant170']"
Ant63,"['Ant250', 'Ant127', 'Ant52', 'Ant55', 'Ant397', 'Ant7', 'Ant19', 'Ant170']"
Ant96,"['Ant324', 'Ant250', 'Ant127', 'Ant52', 'Ant395', 'Ant7', 'Ant19', 'Ant63', 'Ant170']"
Ant202,"['Ant324', 'Ant55', 'Ant7', 'Ant63']"
Ant229,"['Ant324', 'Ant127', 'Ant52', 'Ant397', 'Ant395', 'Ant19', 'Ant96', 'Ant170']"
Ant215,"['Ant229', 'Ant250', 'Ant127', 'Ant52', 'Ant397', 'Ant395', 'Ant96', 'Ant63', 'Ant170']"
Ant260,"['Ant229', 'Ant324', 'Ant127', 'Ant55', 'Ant397', 'Ant7', 'Ant19', 'Ant215', 'Ant63', 'Ant170', 'Ant202']"
Ant549,"['Ant127', 'Ant55', 'Ant260', 'Ant395', 'Ant7', 'Ant215', 'Ant170', 'Ant202']"
Ant172,"['Ant229', 'Ant324', 'Ant127', 'Ant52', 'Ant55', 'Ant260', 'Ant397', 'Ant395', 'Ant7', 'Ant63', 'Ant549', 'Ant170', 'Ant202']"
Ant604,"['Ant229', 'Ant250', 'Ant127', 'Ant52', 'Ant260', 'Ant397', 'Ant7', 'Ant19', 'Ant96', 'Ant215', 'Ant63', 'Ant172', 'Ant170']"
Ant673,"['Ant229', 'Ant250', 'Ant127', 'Ant52', 'Ant55', 'Ant397', 'Ant395', 'Ant19', 'Ant96', 'Ant215', 'Ant63', 'Ant604', 'Ant172', 'Ant170']"
Ant131,"['Ant229', 'Ant250', 'Ant127', 'Ant52', 'Ant55', 'Ant673', 'Ant260', 'Ant397', 'Ant395', 'Ant7', 'Ant19', 'Ant96', 'Ant215', 'Ant63', 'Ant604', 'Ant172', 'Ant170']"
Ant376,"['Ant229', 'Ant324', 'Ant131', 'Ant52', 'Ant673', 'Ant260', 'Ant397', 'Ant395', 'Ant7', 'Ant96', 'Ant215', 'Ant63', 'Ant604', 'Ant172', 'Ant170', 'Ant202', 'Ant549']"
Ant70,"['Ant229', 'Ant324', 'Ant250', 'Ant127', 'Ant131', 'Ant52', 'Ant55', 'Ant673', 'Ant260', 'Ant397', 'Ant395', 'Ant7', 'Ant19', 'Ant96', 'Ant215', 'Ant63', 'Ant604', 'Ant172', 'Ant170', 'Ant376']"
Ant30,"['Ant260', 'Ant7', 'Ant172', 'Ant202', 'Ant549']"
Ant268,"['Ant250', 'Ant127', 'Ant131', 'Ant52', 'Ant260', 'Ant397', 'Ant395', 'Ant7', 'Ant70', 'Ant19', 'Ant96', 'Ant215', 'Ant63', 'Ant604', 'Ant172', 'Ant170', 'Ant376']"
