infectee,infectors
Ant320,['SEED']
Ant195,['Ant320']
Ant44,['Ant195']
Ant196,['Ant195']
Ant40,['Ant195']
Ant50,['Ant195']
Ant158,['Ant195']
Ant105,['Ant196']
Ant492,['Ant195']
Ant117,['Ant195']
Ant220,['Ant196']
Ant149,['Ant117']
Ant260,['Ant117']
Ant114,['Ant117']
Ant218,['Ant117']
Ant209,['Ant117']
Ant552,['Ant117']
Ant28,['Ant117']
Ant391,['Ant117']
Ant13,['Ant117']
Ant929,['Ant117']
Ant100,['Ant117']
Ant102,['Ant117']
Ant614,['Ant117']
Ant347,['Ant117']
Ant176,['Ant117']
Ant607,['Ant117']
Ant147,['Ant117']
Ant186,['Ant117']
Ant169,['Ant117']
Ant139,['Ant117']
Ant620,['Ant195']
Ant80,['Ant117']
Ant148,['Ant620']
Ant475,['Ant620']
Ant52,['Ant620']
Ant255,['Ant117']
Ant27,['Ant620']
Ant212,['Ant620']
Ant4,['Ant117']
Ant540,['Ant620']
Ant604,['Ant620']
Ant62,['Ant620']
Ant32,['Ant117']
Ant387,['Ant620']
Ant301,['Ant620']
Ant294,['Ant117']
Ant144,['Ant117']
Ant353,['Ant540']
Ant838,['Ant620']
Ant26,['Ant620']
Ant663,['Ant620']
Ant219,['Ant620']
Ant305,['Ant620']
Ant142,['Ant117']
Ant159,['Ant620']
Ant242,['Ant620']
Ant74,['Ant353']
Ant318,['Ant620']
Ant610,['Ant353']
Ant217,['Ant620']
Ant24,['Ant318']
Ant1,['Ant620']
Ant308,['Ant620']
Ant71,['Ant620']
Ant332,['Ant353']
Ant575,['Ant620']
Ant334,['Ant620']
Ant265,['Ant620']
Ant398,['Ant620']
Ant549,['Ant620']
Ant68,['Ant353']
Ant244,['Ant353']
Ant580,['Ant620']
Ant112,['Ant620']
Ant126,['Ant620']
Ant153,['Ant353']
Ant390,['Ant620']
Ant650,['Ant620']
Ant243,['Ant620']
Ant394,['Ant620']
Ant245,['Ant620']
Ant170,['Ant620']
Ant111,['Ant620']
Ant29,['Ant353']
Ant2,['Ant353']
Ant113,['Ant620']
Ant433,['Ant620']
Ant673,['Ant620']
Ant437,['Ant620']
Ant621,['Ant620']
Ant81,['Ant621']
Ant278,['Ant621']
Ant38,['Ant621']
Ant395,['Ant621']
Ant6,['Ant621']
Ant5,['Ant620']
Ant20,['Ant621']
Ant85,['Ant621']
Ant250,['Ant621']
Ant55,['Ant621']
Ant99,['Ant621']
Ant556,['Ant621']
Ant638,['Ant621']
Ant226,['Ant620']
Ant635,['Ant621']
Ant238,['Ant621']
Ant342,['Ant621']
Ant73,['Ant621']
Ant43,['Ant621']
Ant600,['Ant621']
Ant82,['Ant621']
Ant173,['Ant621']
Ant257,['Ant621']
Ant66,['Ant353']
Ant25,['Ant621']
Ant97,['Ant621']
Ant59,['Ant353']
Ant268,['Ant621']
Ant202,['Ant621']
Ant501,['Ant226']
Ant376,['Ant621']
Ant70,['Ant621']
Ant592,['Ant621']
Ant191,['Ant353']
Ant299,['Ant621']
Ant221,['Ant621']
Ant137,['Ant621']
Ant632,['Ant621']
Ant65,['Ant621']
Ant261,['Ant621']
Ant30,['Ant621']
Ant232,['Ant621']
Ant156,['Ant621']
Ant174,['Ant621']
Ant256,['Ant621']
Ant229,['Ant621']
Ant665,['Ant621']
Ant646,['Ant665']
Ant593,['Ant650']
Ant198,['Ant621']
Ant42,['Ant621']
Ant207,['Ant621']
Ant135,['Ant621']
Ant178,['Ant621']
Ant12,['Ant621']
Ant356,['Ant621']
Ant57,['Ant621']
Ant527,['Ant621']
Ant91,['Ant621']
Ant263,['Ant620']
Ant96,['Ant621']
