infectee,infectors
Ant137,['SEED']
Ant13,['Ant137']
Ant299,['Ant13']
Ant17,"['Ant137', 'Ant13']"
Ant26,"['Ant299', 'Ant17', 'Ant13']"
Ant97,"['Ant26', 'Ant17', 'Ant13', 'Ant137', 'Ant299']"
Ant74,"['Ant137', 'Ant13', 'Ant97']"
Ant607,"['Ant74', 'Ant17', 'Ant13', 'Ant137']"
Ant186,"['Ant26', 'Ant74', 'Ant13', 'Ant97', 'Ant299']"
Ant81,"['Ant26', 'Ant97', 'Ant299', 'Ant186']"
Ant604,"['Ant74', 'Ant17', 'Ant97', 'Ant137', 'Ant607', 'Ant81']"
Ant482,"['Ant26', 'Ant604', 'Ant137', 'Ant81', 'Ant13', 'Ant97', 'Ant299', 'Ant186']"
Ant219,"['Ant26', 'Ant74', 'Ant17', 'Ant13', 'Ant97', 'Ant604', 'Ant607']"
Ant210,"['Ant26', 'Ant482', 'Ant17', 'Ant97', 'Ant299', 'Ant81', 'Ant186']"
Ant19,"['Ant26', 'Ant482', 'Ant81', 'Ant17', 'Ant13', 'Ant97', 'Ant299', 'Ant210', 'Ant186']"
Ant301,"['Ant482', 'Ant604', 'Ant607', 'Ant81', 'Ant74', 'Ant19', 'Ant17', 'Ant13', 'Ant97', 'Ant210', 'Ant219', 'Ant186']"
Ant347,"['Ant74', 'Ant17', 'Ant97', 'Ant299', 'Ant137', 'Ant210', 'Ant219', 'Ant604', 'Ant607']"
Ant289,"['Ant482', 'Ant301', 'Ant74', 'Ant17', 'Ant13', 'Ant97', 'Ant137', 'Ant219', 'Ant604', 'Ant607', 'Ant347']"
Ant178,"['Ant301', 'Ant74', 'Ant17', 'Ant13', 'Ant97', 'Ant299', 'Ant607']"
Ant43,"['Ant74', 'Ant97', 'Ant604', 'Ant607']"
Ant102,"['Ant301', 'Ant19', 'Ant97', 'Ant299', 'Ant210', 'Ant81', 'Ant186']"
Ant76,"['Ant482', 'Ant301', 'Ant81', 'Ant97', 'Ant299', 'Ant210', 'Ant102', 'Ant186']"
Ant264,"['Ant301', 'Ant604', 'Ant607', 'Ant289', 'Ant81', 'Ant347', 'Ant74', 'Ant17', 'Ant13', 'Ant97', 'Ant219', 'Ant43', 'Ant178']"
Ant0,"['Ant26', 'Ant482', 'Ant301', 'Ant289', 'Ant81', 'Ant76', 'Ant19', 'Ant13', 'Ant97', 'Ant299', 'Ant210', 'Ant102', 'Ant219', 'Ant186', 'Ant43']"
Ant252,"['Ant26', 'Ant482', 'Ant137', 'Ant264', 'Ant0', 'Ant74', 'Ant19', 'Ant13', 'Ant97', 'Ant299', 'Ant210', 'Ant219', 'Ant178', 'Ant81', 'Ant43', 'Ant102', 'Ant347', 'Ant186']"
Ant15,"['Ant252', 'Ant26', 'Ant482', 'Ant0', 'Ant76', 'Ant137', 'Ant289', 'Ant81', 'Ant13', 'Ant97', 'Ant299', 'Ant210', 'Ant219', 'Ant186']"
Ant9,"['Ant252', 'Ant26', 'Ant482', 'Ant178', 'Ant289', 'Ant81', 'Ant0', 'Ant347', 'Ant74', 'Ant15', 'Ant17', 'Ant13', 'Ant97', 'Ant299', 'Ant301', 'Ant219', 'Ant186', 'Ant43']"
Ant576,"['Ant252', 'Ant26', 'Ant9', 'Ant301', 'Ant607', 'Ant264', 'Ant137', 'Ant289', 'Ant347', 'Ant74', 'Ant15', 'Ant17', 'Ant13', 'Ant97', 'Ant299', 'Ant219', 'Ant43', 'Ant178']"
Ant215,"['Ant252', 'Ant26', 'Ant9', 'Ant576', 'Ant264', 'Ant0', 'Ant74', 'Ant19', 'Ant15', 'Ant17', 'Ant13', 'Ant97', 'Ant81', 'Ant102', 'Ant219', 'Ant43', 'Ant178']"
Ant398,"['Ant252', 'Ant26', 'Ant9', 'Ant301', 'Ant576', 'Ant604', 'Ant607', 'Ant264', 'Ant137', 'Ant289', 'Ant74', 'Ant19', 'Ant17', 'Ant13', 'Ant97', 'Ant299', 'Ant215', 'Ant210', 'Ant219', 'Ant43', 'Ant178']"
Ant35,"['Ant9', 'Ant301', 'Ant576', 'Ant398', 'Ant264', 'Ant74', 'Ant17', 'Ant13', 'Ant97', 'Ant137', 'Ant219', 'Ant604', 'Ant43', 'Ant347']"
Ant242,"['Ant26', 'Ant398', 'Ant604', 'Ant137', 'Ant347', 'Ant74', 'Ant17', 'Ant13', 'Ant97', 'Ant35', 'Ant9', 'Ant301', 'Ant215', 'Ant576', 'Ant102', 'Ant219', 'Ant186', 'Ant43', 'Ant178']"
Ant244,"['Ant242', 'Ant604', 'Ant137', 'Ant178', 'Ant289', 'Ant19', 'Ant17', 'Ant13', 'Ant97', 'Ant9', 'Ant215', 'Ant576', 'Ant186']"
Ant12,"['Ant252', 'Ant26', 'Ant482', 'Ant242', 'Ant244', 'Ant9', 'Ant301', 'Ant576', 'Ant398', 'Ant0', 'Ant76', 'Ant19', 'Ant15', 'Ant17', 'Ant13', 'Ant97', 'Ant299', 'Ant215', 'Ant210', 'Ant219', 'Ant178', 'Ant289', 'Ant81', 'Ant35', 'Ant102', 'Ant186']"
