infectee,infectors
Ant190,['SEED']
Ant112,"['Ant190', 'Ant12']"
Ant60,"['Ant190', 'Ant112', 'Ant12']"
Ant72,"['Ant190', 'Ant112', 'Ant12', 'Ant60']"
Ant342,"['Ant190', 'Ant112', 'Ant72', 'Ant12', 'Ant60']"
Ant51,"['Ant190', 'Ant112', 'Ant72', 'Ant12', 'Ant342', 'Ant60']"
Ant117,"['Ant112', 'Ant72', 'Ant12', 'Ant342', 'Ant60']"
Ant175,"['Ant117', 'Ant51', 'Ant112', 'Ant72', 'Ant12', 'Ant60', 'Ant342']"
Ant186,"['Ant117', 'Ant112', 'Ant60', 'Ant175', 'Ant342']"
Ant9,"['Ant190', 'Ant51', 'Ant112', 'Ant175', 'Ant72', 'Ant12', 'Ant342', 'Ant186', 'Ant60']"
Ant48,"['Ant117', 'Ant190', 'Ant51', 'Ant175', 'Ant112', 'Ant72', 'Ant12', 'Ant9', 'Ant342', 'Ant186', 'Ant60']"
Ant0,"['Ant117', 'Ant51', 'Ant48', 'Ant112', 'Ant175', 'Ant12', 'Ant342', 'Ant186', 'Ant60']"
Ant23,"['Ant0', 'Ant175', 'Ant112', 'Ant51', 'Ant72', 'Ant12', 'Ant342', 'Ant60']"
Ant74,"['Ant23', 'Ant51', 'Ant48', 'Ant112', 'Ant9', 'Ant0', 'Ant175', 'Ant72', 'Ant12', 'Ant342', 'Ant60']"
Ant53,"['Ant117', 'Ant23', 'Ant51', 'Ant0', 'Ant74', 'Ant72', 'Ant12', 'Ant342', 'Ant60']"
Ant347,"['Ant23', 'Ant53', 'Ant74', 'Ant342']"
Ant229,"['Ant117', 'Ant51', 'Ant53', 'Ant175', 'Ant0', 'Ant112', 'Ant72', 'Ant12', 'Ant9', 'Ant342', 'Ant186', 'Ant60', 'Ant48']"
Ant219,"['Ant23', 'Ant51', 'Ant53', 'Ant229', 'Ant0', 'Ant74', 'Ant72', 'Ant12', 'Ant175', 'Ant347', 'Ant60']"
Ant220,"['Ant117', 'Ant175', 'Ant51', 'Ant53', 'Ant74', 'Ant72', 'Ant12', 'Ant229', 'Ant342', 'Ant219', 'Ant23', 'Ant60', 'Ant48']"
Ant380,"['Ant117', 'Ant51', 'Ant175', 'Ant229', 'Ant0', 'Ant112', 'Ant12', 'Ant9', 'Ant342', 'Ant186', 'Ant60', 'Ant48']"
Ant564,"['Ant220', 'Ant190', 'Ant229', 'Ant51', 'Ant53', 'Ant74', 'Ant72', 'Ant12', 'Ant48', 'Ant342', 'Ant219']"
Ant610,"['Ant220', 'Ant190', 'Ant23', 'Ant564', 'Ant51', 'Ant53', 'Ant229', 'Ant48', 'Ant112', 'Ant9', 'Ant74', 'Ant72', 'Ant175', 'Ant347', 'Ant12', 'Ant342', 'Ant219', 'Ant60']"
Ant244,"['Ant220', 'Ant190', 'Ant23', 'Ant564', 'Ant175', 'Ant51', 'Ant53', 'Ant74', 'Ant72', 'Ant610', 'Ant48', 'Ant229', 'Ant342', 'Ant219', 'Ant60']"
Ant194,"['Ant117', 'Ant229', 'Ant0', 'Ant112', 'Ant380', 'Ant342', 'Ant186', 'Ant60', 'Ant48']"
Ant71,"['Ant117', 'Ant190', 'Ant23', 'Ant564', 'Ant244', 'Ant51', 'Ant53', 'Ant380', 'Ant48', 'Ant112', 'Ant9', 'Ant0', 'Ant72', 'Ant610', 'Ant12', 'Ant342', 'Ant219', 'Ant186', 'Ant60']"
Ant191,"['Ant220', 'Ant175', 'Ant9', 'Ant229', 'Ant244', 'Ant112', 'Ant51', 'Ant53', 'Ant190', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant564', 'Ant12', 'Ant48', 'Ant342', 'Ant219', 'Ant60']"
Ant556,"['Ant117', 'Ant194', 'Ant175', 'Ant9', 'Ant229', 'Ant0', 'Ant112', 'Ant51', 'Ant72', 'Ant71', 'Ant12', 'Ant380', 'Ant342', 'Ant347', 'Ant186', 'Ant60']"
Ant35,"['Ant220', 'Ant191', 'Ant23', 'Ant564', 'Ant244', 'Ant51', 'Ant53', 'Ant229', 'Ant48', 'Ant112', 'Ant9', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant12', 'Ant219', 'Ant60', 'Ant175', 'Ant347', 'Ant342']"
Ant289,"['Ant117', 'Ant220', 'Ant191', 'Ant23', 'Ant564', 'Ant244', 'Ant51', 'Ant53', 'Ant229', 'Ant0', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant12', 'Ant219', 'Ant60', 'Ant175', 'Ant35']"
Ant4,"['Ant117', 'Ant194', 'Ant556', 'Ant380', 'Ant48', 'Ant0', 'Ant342', 'Ant186', 'Ant60']"
Ant260,"['Ant117', 'Ant220', 'Ant191', 'Ant556', 'Ant23', 'Ant244', 'Ant51', 'Ant53', 'Ant380', 'Ant48', 'Ant175', 'Ant9', 'Ant0', 'Ant112', 'Ant71', 'Ant12', 'Ant342', 'Ant219', 'Ant186', 'Ant60']"
Ant124,"['Ant117', 'Ant220', 'Ant194', 'Ant556', 'Ant51', 'Ant53', 'Ant380', 'Ant229', 'Ant260', 'Ant175', 'Ant4', 'Ant0', 'Ant112', 'Ant72', 'Ant71', 'Ant35', 'Ant12', 'Ant9', 'Ant342', 'Ant219', 'Ant186', 'Ant60', 'Ant48']"
Ant475,"['Ant117', 'Ant191', 'Ant190', 'Ant23', 'Ant51', 'Ant260', 'Ant175', 'Ant229', 'Ant0', 'Ant112', 'Ant72', 'Ant71', 'Ant610', 'Ant12', 'Ant9', 'Ant380', 'Ant342', 'Ant124', 'Ant186', 'Ant60', 'Ant48']"
Ant614,"['Ant220', 'Ant191', 'Ant556', 'Ant23', 'Ant564', 'Ant244', 'Ant51', 'Ant53', 'Ant475', 'Ant229', 'Ant124', 'Ant260', 'Ant112', 'Ant9', 'Ant0', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant289', 'Ant175', 'Ant12', 'Ant35', 'Ant342', 'Ant219', 'Ant60']"
Ant329,"['Ant220', 'Ant289', 'Ant175', 'Ant244', 'Ant112', 'Ant51', 'Ant53', 'Ant347', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant35', 'Ant380', 'Ant342', 'Ant124', 'Ant219', 'Ant23']"
Ant1,"['Ant117', 'Ant194', 'Ant191', 'Ant329', 'Ant556', 'Ant23', 'Ant51', 'Ant475', 'Ant380', 'Ant229', 'Ant124', 'Ant48', 'Ant260', 'Ant112', 'Ant9', 'Ant4', 'Ant289', 'Ant175', 'Ant0', 'Ant74', 'Ant72', 'Ant610', 'Ant614', 'Ant12', 'Ant35', 'Ant342', 'Ant186', 'Ant60']"
Ant172,"['Ant117', 'Ant220', 'Ant329', 'Ant556', 'Ant23', 'Ant51', 'Ant53', 'Ant475', 'Ant380', 'Ant229', 'Ant124', 'Ant48', 'Ant260', 'Ant112', 'Ant9', 'Ant1', 'Ant0', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant219', 'Ant60', 'Ant289', 'Ant175', 'Ant347', 'Ant35', 'Ant342', 'Ant186']"
Ant482,"['Ant117', 'Ant220', 'Ant194', 'Ant556', 'Ant23', 'Ant172', 'Ant260', 'Ant175', 'Ant4', 'Ant1', 'Ant0', 'Ant112', 'Ant51', 'Ant53', 'Ant72', 'Ant71', 'Ant614', 'Ant12', 'Ant9', 'Ant475', 'Ant380', 'Ant229', 'Ant342', 'Ant124', 'Ant219', 'Ant186', 'Ant60', 'Ant48']"
Ant243,"['Ant117', 'Ant194', 'Ant191', 'Ant190', 'Ant556', 'Ant23', 'Ant482', 'Ant172', 'Ant260', 'Ant289', 'Ant219', 'Ant175', 'Ant229', 'Ant475', 'Ant4', 'Ant1', 'Ant0', 'Ant112', 'Ant51', 'Ant53', 'Ant347', 'Ant614', 'Ant12', 'Ant35', 'Ant9', 'Ant380', 'Ant342', 'Ant124', 'Ant186', 'Ant60', 'Ant48']"
Ant390,"['Ant220', 'Ant194', 'Ant191', 'Ant190', 'Ant556', 'Ant564', 'Ant243', 'Ant244', 'Ant51', 'Ant53', 'Ant475', 'Ant229', 'Ant48', 'Ant112', 'Ant289', 'Ant172', 'Ant175', 'Ant1', 'Ant72', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant35', 'Ant342', 'Ant219', 'Ant60']"
Ant251,"['Ant117', 'Ant194', 'Ant556', 'Ant260', 'Ant172', 'Ant9', 'Ant229', 'Ant4', 'Ant1', 'Ant0', 'Ant51', 'Ant482', 'Ant380', 'Ant342', 'Ant124', 'Ant186', 'Ant23', 'Ant60', 'Ant48', 'Ant243']"
Ant20,"['Ant117', 'Ant220', 'Ant329', 'Ant556', 'Ant251', 'Ant260', 'Ant172', 'Ant175', 'Ant475', 'Ant390', 'Ant1', 'Ant112', 'Ant51', 'Ant53', 'Ant482', 'Ant74', 'Ant72', 'Ant71', 'Ant614', 'Ant12', 'Ant35', 'Ant229', 'Ant9', 'Ant380', 'Ant342', 'Ant124', 'Ant219', 'Ant186', 'Ant23', 'Ant60', 'Ant48', 'Ant243']"
Ant111,"['Ant117', 'Ant260', 'Ant289', 'Ant172', 'Ant175', 'Ant9', 'Ant229', 'Ant475', 'Ant1', 'Ant0', 'Ant112', 'Ant53', 'Ant482', 'Ant74', 'Ant614', 'Ant12', 'Ant329', 'Ant342', 'Ant124', 'Ant186', 'Ant20', 'Ant23', 'Ant48', 'Ant243']"
Ant54,"['Ant117', 'Ant111', 'Ant194', 'Ant556', 'Ant482', 'Ant243', 'Ant260', 'Ant172', 'Ant175', 'Ant229', 'Ant475', 'Ant4', 'Ant1', 'Ant0', 'Ant72', 'Ant614', 'Ant12', 'Ant9', 'Ant380', 'Ant342', 'Ant124', 'Ant186', 'Ant60', 'Ant48']"
Ant252,"['Ant117', 'Ant111', 'Ant220', 'Ant194', 'Ant556', 'Ant260', 'Ant172', 'Ant175', 'Ant229', 'Ant1', 'Ant0', 'Ant112', 'Ant51', 'Ant54', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant251', 'Ant564', 'Ant475', 'Ant380', 'Ant342', 'Ant124', 'Ant219', 'Ant186', 'Ant20', 'Ant60', 'Ant48', 'Ant243']"
Ant560,"['Ant117', 'Ant194', 'Ant191', 'Ant329', 'Ant556', 'Ant252', 'Ant251', 'Ant20', 'Ant482', 'Ant260', 'Ant172', 'Ant229', 'Ant4', 'Ant1', 'Ant0', 'Ant112', 'Ant51', 'Ant54', 'Ant71', 'Ant12', 'Ant9', 'Ant475', 'Ant380', 'Ant342', 'Ant124', 'Ant186', 'Ant60', 'Ant48', 'Ant243']"
Ant576,"['Ant111', 'Ant220', 'Ant191', 'Ant190', 'Ant329', 'Ant252', 'Ant20', 'Ant23', 'Ant482', 'Ant564', 'Ant243', 'Ant244', 'Ant51', 'Ant53', 'Ant475', 'Ant229', 'Ant260', 'Ant289', 'Ant172', 'Ant175', 'Ant9', 'Ant390', 'Ant1', 'Ant112', 'Ant72', 'Ant71', 'Ant610', 'Ant614', 'Ant35', 'Ant12', 'Ant124', 'Ant219']"
Ant245,"['Ant117', 'Ant482', 'Ant560', 'Ant243', 'Ant342', 'Ant475', 'Ant1', 'Ant51', 'Ant260', 'Ant172']"
Ant242,"['Ant117', 'Ant111', 'Ant191', 'Ant190', 'Ant329', 'Ant252', 'Ant23', 'Ant482', 'Ant564', 'Ant243', 'Ant172', 'Ant347', 'Ant9', 'Ant475', 'Ant1', 'Ant244', 'Ant112', 'Ant53', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant35', 'Ant576', 'Ant342', 'Ant219']"
Ant621,"['Ant556', 'Ant245', 'Ant260', 'Ant172', 'Ant220', 'Ant175', 'Ant560', 'Ant390', 'Ant229', 'Ant475', 'Ant4', 'Ant117', 'Ant1', 'Ant0', 'Ant112', 'Ant194', 'Ant53', 'Ant54', 'Ant482', 'Ant74', 'Ant72', 'Ant71', 'Ant614', 'Ant12', 'Ant9', 'Ant190', 'Ant111', 'Ant380', 'Ant252', 'Ant342', 'Ant251', 'Ant124', 'Ant186', 'Ant20', 'Ant60', 'Ant48', 'Ant243']"
Ant17,"['Ant621', 'Ant111', 'Ant220', 'Ant191', 'Ant190', 'Ant329', 'Ant556', 'Ant20', 'Ant23', 'Ant482', 'Ant564', 'Ant243', 'Ant242', 'Ant244', 'Ant53', 'Ant475', 'Ant229', 'Ant576', 'Ant48', 'Ant260', 'Ant112', 'Ant390', 'Ant9', 'Ant1', 'Ant74', 'Ant72', 'Ant610', 'Ant614', 'Ant172', 'Ant289', 'Ant175', 'Ant12', 'Ant35', 'Ant342', 'Ant219', 'Ant60']"
Ant663,"['Ant621', 'Ant117', 'Ant111', 'Ant220', 'Ant194', 'Ant191', 'Ant190', 'Ant329', 'Ant556', 'Ant252', 'Ant20', 'Ant23', 'Ant482', 'Ant560', 'Ant564', 'Ant243', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant475', 'Ant380', 'Ant229', 'Ant576', 'Ant124', 'Ant48', 'Ant172', 'Ant260', 'Ant289', 'Ant219', 'Ant175', 'Ant4', 'Ant1', 'Ant0', 'Ant112', 'Ant74', 'Ant72', 'Ant71', 'Ant614', 'Ant17', 'Ant12', 'Ant9', 'Ant342', 'Ant186', 'Ant60']"
Ant126,"['Ant621', 'Ant117', 'Ant111', 'Ant220', 'Ant194', 'Ant556', 'Ant252', 'Ant251', 'Ant663', 'Ant245', 'Ant260', 'Ant172', 'Ant175', 'Ant560', 'Ant229', 'Ant4', 'Ant1', 'Ant0', 'Ant112', 'Ant51', 'Ant54', 'Ant482', 'Ant72', 'Ant71', 'Ant614', 'Ant17', 'Ant9', 'Ant475', 'Ant380', 'Ant342', 'Ant124', 'Ant186', 'Ant20', 'Ant60', 'Ant48', 'Ant243']"
Ant6,"['Ant621', 'Ant117', 'Ant556', 'Ant252', 'Ant251', 'Ant126', 'Ant20', 'Ant482', 'Ant560', 'Ant243', 'Ant245', 'Ant51', 'Ant53', 'Ant54', 'Ant475', 'Ant380', 'Ant229', 'Ant48', 'Ant663', 'Ant260', 'Ant390', 'Ant4', 'Ant172', 'Ant1', 'Ant0', 'Ant12', 'Ant342', 'Ant186', 'Ant60']"
