infectee,infectors
Ant665,['SEED']
Ant82,['Ant665']
Ant387,['Ant665']
Ant262,['Ant387']
Ant17,['Ant387']
Ant232,['Ant387']
Ant161,['Ant387']
Ant229,['Ant161']
Ant245,['Ant161']
Ant13,['Ant161']
Ant159,['Ant161']
Ant838,['Ant161']
Ant127,['Ant161']
Ant600,['Ant161']
Ant650,['Ant161']
Ant255,['Ant161']
Ant620,['Ant161']
Ant311,['Ant620']
Ant174,['Ant620']
Ant139,['Ant620']
Ant137,['Ant620']
Ant301,['Ant620']
Ant476,['Ant620']
Ant318,['Ant620']
Ant158,['Ant620']
Ant437,['Ant318']
Ant250,['Ant620']
Ant564,['Ant620']
Ant324,['Ant161']
Ant153,['Ant620']
Ant209,['Ant620']
Ant0,['Ant620']
Ant190,['Ant620']
Ant29,['Ant620']
Ant147,['Ant650']
Ant57,['Ant620']
Ant264,['Ant620']
Ant607,['Ant620']
Ant96,['Ant620']
Ant263,['Ant620']
Ant261,['Ant620']
Ant144,['Ant620']
Ant195,['Ant620']
Ant52,['Ant620']
Ant646,['Ant195']
Ant356,['Ant620']
Ant172,['Ant620']
Ant118,['Ant620']
Ant9,['Ant620']
Ant7,['Ant118']
Ant170,['Ant620']
Ant492,['Ant356']
Ant135,['Ant620']
Ant23,['Ant620']
Ant305,['Ant118']
Ant43,['Ant118']
Ant80,['Ant620']
Ant120,['Ant620']
Ant509,['Ant620']
Ant299,['Ant620']
Ant35,['Ant118']
Ant296,['Ant620']
Ant14,['Ant620']
Ant331,['Ant356']
Ant552,['Ant356']
Ant156,['Ant620']
Ant202,['Ant118']
Ant126,['Ant620']
Ant227,['Ant620']
Ant507,['Ant620']
Ant334,['Ant620']
Ant380,['Ant118']
Ant353,['Ant620']
Ant458,['Ant620']
Ant196,['Ant353']
Ant673,['Ant620']
Ant48,['Ant620']
Ant638,['Ant620']
Ant621,['Ant620']
Ant212,['Ant621']
Ant6,['Ant621']
Ant62,['Ant621']
Ant501,['Ant195']
Ant929,['Ant621']
Ant140,['Ant621']
Ant20,['Ant621']
Ant42,['Ant621']
Ant219,['Ant621']
Ant100,['Ant621']
Ant308,['Ant621']
Ant534,['Ant620']
Ant207,['Ant621']
Ant176,['Ant621']
Ant326,['Ant621']
Ant530,['Ant621']
Ant66,['Ant621']
Ant593,['Ant621']
Ant540,['Ant621']
Ant175,['Ant621']
Ant257,['Ant621']
Ant576,['Ant620']
Ant313,['Ant621']
Ant391,['Ant621']
Ant72,['Ant621']
Ant549,['Ant621']
Ant599,['Ant621']
Ant604,['Ant621']
Ant113,['Ant621']
Ant60,['Ant621']
Ant26,['Ant621']
Ant38,['Ant621']
Ant592,['Ant621']
Ant635,['Ant621']
Ant482,['Ant621']
Ant433,['Ant621']
Ant395,['Ant620']
Ant124,['Ant621']
Ant149,['Ant621']
Ant74,['Ant620']
Ant27,['Ant621']
Ant462,['Ant621']
Ant397,['Ant621']
Ant55,['Ant621']
Ant186,['Ant621']
Ant210,['Ant621']
Ant49,['Ant621']
Ant91,['Ant621']
Ant70,['Ant621']
Ant2,['Ant621']
Ant260,['Ant621']
Ant115,['Ant621']
Ant63,['Ant621']
Ant12,['Ant621']
Ant206,['Ant621']
Ant97,['Ant621']
Ant237,['Ant621']
Ant560,['Ant621']
Ant740,['Ant621']
Ant289,['Ant621']
Ant131,['Ant621']
Ant102,['Ant620']
Ant332,['Ant621']
Ant647,['Ant621']
Ant610,['Ant621']
Ant268,['Ant621']
Ant242,['Ant621']
Ant19,['Ant621']
Ant64,['Ant620']
Ant24,['Ant621']
Ant342,['Ant621']
Ant169,['Ant621']
Ant68,['Ant620']
Ant54,['Ant621']
Ant1,['Ant621']
Ant954,['Ant621']
Ant109,['Ant620']
Ant51,['Ant621']
Ant98,['Ant621']
Ant252,['Ant620']
Ant376,['Ant621']
Ant30,['Ant621']
Ant198,['Ant621']
Ant614,['Ant621']
Ant215,['Ant620']
