infectee,infectors
jr,['SEED']
zk,['jr']
bd,"['jr', 'zk']"
wb,"['bd', 'jr', 'zk']"
ev,"['bd', 'jr', 'wb', 'zk']"
ed,"['bd', 'ev', 'jr', 'wb', 'zk']"
ma,"['bd', 'ed', 'ev', 'jr', 'wb', 'zk']"
nv,"['bd', 'ed', 'ev', 'jr', 'ma', 'wb', 'zk']"
id,"['bd', 'ed', 'ev', 'jr', 'ma', 'nv', 'wb', 'zk']"
nu,"['bd', 'ed', 'ev', 'id', 'jr', 'ma', 'nv', 'wb', 'zk']"
ds,"['bd', 'ed', 'ev', 'id', 'jr', 'ma', 'nu', 'nv', 'wb', 'zk']"
xb,"['bd', 'ds', 'ed', 'ev', 'id', 'jr', 'nu', 'nv', 'wb', 'zk']"
wr,"['bd', 'ds', 'ed', 'ev', 'id', 'jr', 'ma', 'nu', 'nv', 'wb', 'xb', 'zk']"
xd,"['bd', 'ds', 'ev', 'jr', 'nu', 'nv', 'wb', 'wr', 'zk']"
va,"['bd', 'ds', 'ed', 'ev', 'id', 'jr', 'ma', 'nu', 'nv', 'wb', 'wr', 'xb', 'xd', 'zk']"
gw,"['bd', 'ds', 'ed', 'ev', 'id', 'jr', 'ma', 'nu', 'nv', 'va', 'wb', 'wr', 'xb', 'xd', 'zk']"
lb,"['bd', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'ma', 'nu', 'nv', 'va', 'wb', 'wr', 'xb', 'xd', 'zk']"
xu,"['bd', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'ma', 'nu', 'nv', 'va', 'wb', 'wr', 'xb', 'xd', 'zk']"
rc,"['bd', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'ma', 'nu', 'nv', 'va', 'wb', 'wr', 'xb', 'xd', 'xu', 'zk']"
cb,"['bd', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'ma', 'nu', 'nv', 'rc', 'va', 'wb', 'wr', 'xb', 'xd', 'xu', 'zk']"
ct,"['bd', 'cb', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'ma', 'nu', 'nv', 'rc', 'va', 'wb', 'wr', 'xb', 'xd', 'xu', 'zk']"
lh,"['bd', 'cb', 'ct', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'ma', 'nu', 'nv', 'rc', 'va', 'wb', 'wr', 'xb', 'xd', 'xu', 'zk']"
qo,"['bd', 'cb', 'ct', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'lh', 'ma', 'nu', 'nv', 'rc', 'va', 'wb', 'wr', 'xb', 'xd', 'xu', 'zk']"
ll,"['bd', 'cb', 'ct', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'lh', 'ma', 'nu', 'nv', 'qo', 'rc', 'va', 'wb', 'wr', 'xb', 'xd', 'xu', 'zk']"
ws,"['bd', 'cb', 'ct', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'lh', 'll', 'ma', 'nu', 'nv', 'qo', 'rc', 'va', 'wb', 'wr', 'xb', 'xd', 'xu', 'zk']"
pq,"['bd', 'cb', 'ct', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'lh', 'll', 'ma', 'nu', 'nv', 'qo', 'rc', 'va', 'wb', 'wr', 'ws', 'xb', 'xd', 'xu', 'zk']"
qn,"['bd', 'cb', 'ct', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'lh', 'll', 'ma', 'nu', 'nv', 'pq', 'qo', 'rc', 'va', 'wb', 'wr', 'ws', 'xb', 'xd', 'xu', 'zk']"
ov,"['bd', 'cb', 'ct', 'ds', 'ed', 'ev', 'gw', 'id', 'jr', 'lb', 'lh', 'll', 'ma', 'nu', 'nv', 'pq', 'qn', 'qo', 'rc', 'va', 'wb', 'wr', 'ws', 'xb', 'xd', 'xu', 'zk']"
