infectee,infectors
Ant334,['SEED']
Ant227,['Ant334']
Ant210,['Ant227']
Ant740,"['Ant227', 'Ant334', 'Ant210']"
Ant264,"['Ant227', 'Ant740', 'Ant210']"
Ant51,"['Ant227', 'Ant334', 'Ant740', 'Ant210']"
Ant118,"['Ant740', 'Ant227', 'Ant210', 'Ant334']"
Ant391,"['Ant227', 'Ant334', 'Ant51', 'Ant740', 'Ant210']"
Ant673,"['Ant118', 'Ant227', 'Ant51', 'Ant264', 'Ant391', 'Ant210']"
Ant131,"['Ant118', 'Ant227', 'Ant334', 'Ant51', 'Ant673', 'Ant740', 'Ant264']"
Ant76,"['Ant227', 'Ant51', 'Ant673', 'Ant740', 'Ant391', 'Ant210']"
Ant638,"['Ant118', 'Ant227', 'Ant334', 'Ant51', 'Ant673', 'Ant740', 'Ant391', 'Ant76']"
Ant614,"['Ant227', 'Ant334', 'Ant131', 'Ant264', 'Ant210']"
Ant175,"['Ant118', 'Ant227', 'Ant334', 'Ant131', 'Ant673', 'Ant740', 'Ant264', 'Ant391', 'Ant76', 'Ant210', 'Ant638']"
Ant65,"['Ant391', 'Ant76', 'Ant638']"
Ant342,"['Ant227', 'Ant51', 'Ant673', 'Ant740', 'Ant391', 'Ant76', 'Ant210', 'Ant65', 'Ant175', 'Ant638']"
Ant105,"['Ant118', 'Ant227', 'Ant334', 'Ant131', 'Ant673', 'Ant264', 'Ant391', 'Ant614', 'Ant210', 'Ant175']"
Ant196,"['Ant227', 'Ant51', 'Ant673', 'Ant740', 'Ant391', 'Ant76', 'Ant210', 'Ant65', 'Ant175', 'Ant638', 'Ant342']"
Ant560,"['Ant118', 'Ant227', 'Ant196', 'Ant250', 'Ant334', 'Ant131', 'Ant51', 'Ant673', 'Ant740', 'Ant264', 'Ant76', 'Ant210', 'Ant175', 'Ant638']"
Ant126,"['Ant118', 'Ant227', 'Ant196', 'Ant334', 'Ant131', 'Ant560', 'Ant51', 'Ant740', 'Ant391', 'Ant673', 'Ant76', 'Ant614', 'Ant210', 'Ant175', 'Ant638', 'Ant342', 'Ant105']"
Ant72,"['Ant118', 'Ant227', 'Ant250', 'Ant126', 'Ant334', 'Ant131', 'Ant560', 'Ant51', 'Ant673', 'Ant740', 'Ant264', 'Ant391', 'Ant614', 'Ant175', 'Ant105']"
Ant26,"['Ant118', 'Ant227', 'Ant196', 'Ant126', 'Ant334', 'Ant131', 'Ant560', 'Ant51', 'Ant673', 'Ant740', 'Ant264', 'Ant391', 'Ant76', 'Ant72', 'Ant614', 'Ant210', 'Ant175', 'Ant638', 'Ant342', 'Ant105']"
Ant632,"['Ant118', 'Ant227', 'Ant196', 'Ant126', 'Ant26', 'Ant334', 'Ant560', 'Ant740', 'Ant391', 'Ant76', 'Ant72', 'Ant614', 'Ant210', 'Ant65', 'Ant638', 'Ant342']"
Ant538,"['Ant118', 'Ant227', 'Ant196', 'Ant126', 'Ant26', 'Ant334', 'Ant131', 'Ant560', 'Ant51', 'Ant673', 'Ant740', 'Ant391', 'Ant76', 'Ant210', 'Ant175', 'Ant638', 'Ant632', 'Ant342']"
Ant650,"['Ant118', 'Ant227', 'Ant196', 'Ant250', 'Ant126', 'Ant26', 'Ant560', 'Ant51', 'Ant673', 'Ant740', 'Ant391', 'Ant76', 'Ant210', 'Ant175', 'Ant638', 'Ant632', 'Ant538', 'Ant342']"
Ant395,"['Ant118', 'Ant227', 'Ant196', 'Ant650', 'Ant26', 'Ant334', 'Ant131', 'Ant560', 'Ant51', 'Ant673', 'Ant740', 'Ant391', 'Ant76', 'Ant72', 'Ant614', 'Ant210', 'Ant175', 'Ant638', 'Ant632', 'Ant538', 'Ant342', 'Ant105']"
Ant117,"['Ant118', 'Ant227', 'Ant196', 'Ant650', 'Ant126', 'Ant26', 'Ant131', 'Ant560', 'Ant51', 'Ant740', 'Ant264', 'Ant391', 'Ant673', 'Ant76', 'Ant72', 'Ant614', 'Ant210', 'Ant65', 'Ant175', 'Ant638', 'Ant632', 'Ant538', 'Ant342', 'Ant105']"
Ant298,"['Ant227', 'Ant117', 'Ant196', 'Ant126', 'Ant26', 'Ant334', 'Ant673', 'Ant740', 'Ant395', 'Ant76', 'Ant614', 'Ant210', 'Ant175', 'Ant638', 'Ant538', 'Ant342', 'Ant105']"
Ant44,"['Ant227', 'Ant196', 'Ant650', 'Ant126', 'Ant26', 'Ant560', 'Ant51', 'Ant740', 'Ant638', 'Ant395', 'Ant175', 'Ant72', 'Ant632', 'Ant210', 'Ant342', 'Ant391', 'Ant538']"
