infectee,infectors
Ant256,['SEED']
Ant334,['Ant256']
Ant475,"['Ant334', 'Ant256']"
Ant191,['Ant256']
Ant507,"['Ant334', 'Ant191', 'Ant475', 'Ant256']"
Ant502,"['Ant334', 'Ant475', 'Ant256']"
Ant4,"['Ant334', 'Ant507', 'Ant502', 'Ant475', 'Ant256']"
Ant44,"['Ant334', 'Ant4', 'Ant507', 'Ant502', 'Ant475', 'Ant256']"
Ant140,"['Ant334', 'Ant475', 'Ant256', 'Ant44']"
Ant1,"['Ant140', 'Ant334', 'Ant507', 'Ant191', 'Ant256']"
Ant5,"['Ant140', 'Ant334', 'Ant4', 'Ant1', 'Ant507', 'Ant191', 'Ant475', 'Ant256', 'Ant44']"
Ant650,"['Ant334', 'Ant5', 'Ant4', 'Ant1', 'Ant507', 'Ant475', 'Ant256', 'Ant44']"
Ant227,"['Ant1', 'Ant507', 'Ant191', 'Ant650', 'Ant475', 'Ant256', 'Ant5', 'Ant44']"
Ant326,"['Ant227', 'Ant140', 'Ant334', 'Ant5', 'Ant4', 'Ant507', 'Ant502', 'Ant650', 'Ant475', 'Ant44']"
Ant592,"['Ant227', 'Ant140', 'Ant334', 'Ant5', 'Ant4', 'Ant1', 'Ant507', 'Ant502', 'Ant326', 'Ant650', 'Ant475', 'Ant256', 'Ant44']"
Ant534,"['Ant140', 'Ant334', 'Ant5', 'Ant4', 'Ant507', 'Ant592', 'Ant326', 'Ant475', 'Ant44']"
Ant332,"['Ant227', 'Ant140', 'Ant4', 'Ant1', 'Ant507', 'Ant592', 'Ant502', 'Ant326', 'Ant534', 'Ant650', 'Ant475', 'Ant256', 'Ant5', 'Ant44']"
Ant115,"['Ant227', 'Ant140', 'Ant334', 'Ant4', 'Ant507', 'Ant592', 'Ant326', 'Ant534', 'Ant475', 'Ant44']"
Ant391,"['Ant140', 'Ant334', 'Ant5', 'Ant4', 'Ant502', 'Ant326', 'Ant534', 'Ant475', 'Ant115', 'Ant44']"
Ant476,"['Ant140', 'Ant332', 'Ant5', 'Ant4', 'Ant507', 'Ant592', 'Ant326', 'Ant534', 'Ant650', 'Ant44']"
Ant242,"['Ant334', 'Ant391', 'Ant227', 'Ant4', 'Ant507', 'Ant502', 'Ant326', 'Ant534', 'Ant650', 'Ant475', 'Ant115', 'Ant256', 'Ant140', 'Ant5', 'Ant44']"
Ant49,"['Ant242', 'Ant140', 'Ant332', 'Ant334', 'Ant391', 'Ant5', 'Ant4', 'Ant1', 'Ant507', 'Ant592', 'Ant502', 'Ant326', 'Ant534', 'Ant650', 'Ant476', 'Ant475', 'Ant115', 'Ant256', 'Ant44']"
