infectee,infectors
48,['SEED']
31,['48']
4,['31']
27,['4']
2,['4']
24,['2']
39,['2']
6,['2']
36,['2']
57,['4']
3,['36']
16,['2']
5,['2']
59,['5']
41,['2']
25,['3']
34,['2']
18,['2']
51,['4']
15,['2']
29,['3']
10,['4']
33,['3']
62,['6']
17,['3']
43,['2']
54,['4']
32,['10']
11,['2']
37,['2']
53,['5']
47,['2']
55,['4']
22,['2']
19,['2']
12,['2']
13,['2']
58,['4']
26,['4']
56,['4']
38,['2']
49,['3']
8,['2']
23,['2']
46,['2']
42,['2']
14,['2']
1,['2']
45,['2']
44,['2']
50,['4']
61,['5']
40,['2']
7,['1']
21,['1']
20,['1']
52,['10']
28,['1']
60,['5']
9,['1']
35,['1']
30,['1']
