infectee,infectors
Ant482,['SEED']
Ant0,['Ant482']
Ant251,['Ant482']
Ant112,['Ant251']
Ant74,['Ant0']
Ant219,['Ant112']
Ant111,['Ant0']
Ant159,['Ant74']
Ant540,['Ant111']
Ant53,['Ant111']
Ant27,['Ant111']
Ant81,['Ant111']
Ant105,['Ant111']
Ant556,['Ant111']
Ant380,['Ant251']
Ant60,['Ant111']
Ant252,['Ant111']
Ant390,['Ant111']
Ant12,['Ant111']
Ant54,['Ant111']
Ant191,['Ant111']
Ant62,['Ant111']
Ant607,['Ant111']
Ant331,['Ant191']
Ant194,['Ant111']
Ant70,['Ant111']
Ant397,['Ant191']
Ant9,['Ant111']
Ant476,['Ant111']
Ant576,['Ant191']
Ant172,['Ant111']
Ant614,['Ant111']
Ant51,['Ant111']
Ant178,['Ant191']
Ant580,['Ant191']
Ant324,['Ant194']
Ant71,['Ant111']
Ant610,['Ant111']
Ant398,['Ant191']
Ant20,['Ant111']
Ant96,['Ant111']
Ant347,['Ant20']
Ant264,['Ant191']
Ant289,['Ant191']
Ant244,['Ant191']
Ant329,['Ant191']
Ant158,['Ant111']
Ant97,['Ant111']
Ant52,['Ant111']
Ant301,['Ant111']
Ant1,['Ant111']
Ant72,['Ant111']
Ant43,['Ant191']
Ant190,['Ant194']
Ant673,['Ant111']
Ant954,['Ant191']
Ant23,['Ant191']
Ant663,['Ant111']
Ant260,['Ant111']
Ant124,['Ant111']
Ant256,['Ant111']
Ant30,['Ant194']
Ant229,['Ant576']
Ant196,['Ant229']
Ant6,['Ant229']
Ant621,['Ant556']
Ant220,['Ant229']
Ant227,['Ant621']
Ant475,['Ant621']
Ant215,['Ant621']
Ant35,['Ant229']
Ant48,['Ant621']
Ant109,['Ant621']
Ant334,['Ant229']
Ant126,['Ant621']
Ant186,['Ant621']
Ant26,['Ant621']
Ant245,['Ant621']
Ant117,['Ant621']
Ant242,['Ant229']
Ant243,['Ant621']
Ant17,['Ant229']
Ant206,['Ant229']
Ant560,['Ant621']
Ant115,['Ant229']
Ant175,['Ant621']
Ant342,['Ant621']
Ant4,['Ant621']
Ant650,['Ant621']
Ant518,['Ant115']
Ant137,['Ant220']
Ant13,['Ant229']
Ant564,['Ant229']
Ant604,['Ant220']
