infectee,infectors
Ant954,['SEED']
Ant534,['Ant954']
Ant592,['Ant954']
Ant305,['Ant954']
Ant71,['Ant954']
Ant334,['Ant954']
Ant170,['Ant954']
Ant115,['Ant954']
Ant227,['Ant954']
Ant263,['Ant954']
Ant476,['Ant954']
Ant356,['Ant954']
Ant24,['Ant954']
Ant73,['Ant954']
Ant299,['Ant954']
Ant17,['Ant299']
Ant250,['Ant299']
Ant264,['Ant299']
Ant153,['Ant299']
Ant252,['Ant299']
Ant564,['Ant299']
Ant191,['Ant299']
Ant298,['Ant299']
Ant51,['Ant299']
Ant638,['Ant954']
Ant740,['Ant299']
Ant607,['Ant299']
Ant650,['Ant607']
Ant44,['Ant607']
Ant6,['Ant299']
Ant176,['Ant607']
Ant599,['Ant607']
Ant117,['Ant607']
Ant120,['Ant607']
Ant27,['Ant299']
Ant332,['Ant607']
Ant97,['Ant299']
Ant237,['Ant607']
Ant502,['Ant299']
Ant647,['Ant607']
Ant242,['Ant299']
Ant59,['Ant242']
Ant49,['Ant242']
Ant1,['Ant242']
Ant475,['Ant242']
Ant2,['Ant242']
Ant593,['Ant242']
Ant646,['Ant242']
Ant311,['Ant242']
Ant391,['Ant242']
Ant25,['Ant242']
Ant148,['Ant607']
Ant540,['Ant242']
Ant262,['Ant607']
Ant256,['Ant242']
