infectee,infectors
Ant52,['SEED']
Ant111,['Ant52']
Ant334,['Ant52']
Ant27,['Ant111']
Ant57,['Ant111']
Ant229,['Ant52']
Ant148,['Ant229']
Ant929,['Ant229']
Ant139,['Ant111']
Ant209,['Ant229']
Ant256,['Ant229']
Ant191,['Ant229']
Ant32,['Ant229']
Ant74,['Ant229']
Ant13,['Ant229']
Ant620,['Ant139']
Ant250,['Ant229']
Ant169,['Ant229']
Ant30,['Ant229']
Ant650,['Ant620']
Ant142,['Ant111']
Ant59,['Ant229']
Ant376,['Ant229']
Ant26,['Ant620']
Ant55,['Ant620']
Ant105,['Ant229']
Ant207,['Ant229']
Ant673,['Ant229']
Ant102,['Ant620']
Ant126,['Ant111']
Ant255,['Ant229']
Ant332,['Ant620']
Ant100,['Ant229']
Ant665,['Ant256']
Ant263,['Ant665']
Ant353,['Ant665']
Ant114,['Ant665']
Ant5,['Ant665']
Ant29,['Ant665']
Ant25,['Ant665']
Ant81,['Ant665']
Ant308,['Ant665']
Ant391,['Ant665']
Ant492,['Ant665']
Ant99,['Ant620']
Ant226,['Ant665']
Ant40,['Ant665']
Ant156,['Ant620']
Ant50,['Ant620']
Ant159,['Ant229']
Ant305,['Ant665']
Ant320,['Ant620']
Ant198,['Ant620']
Ant580,['Ant665']
Ant174,['Ant665']
Ant195,['Ant665']
Ant66,['Ant665']
Ant638,['Ant665']
Ant218,['Ant665']
Ant592,['Ant620']
Ant20,['Ant620']
Ant663,['Ant665']
Ant135,['Ant353']
Ant71,['Ant665']
Ant97,['Ant665']
Ant342,['Ant665']
Ant268,['Ant620']
Ant43,['Ant665']
Ant347,['Ant620']
Ant6,['Ant620']
Ant91,['Ant665']
Ant243,['Ant665']
Ant68,['Ant665']
Ant318,['Ant620']
Ant549,['Ant665']
Ant614,['Ant665']
Ant261,['Ant665']
Ant437,['Ant620']
Ant632,['Ant665']
Ant62,['Ant665']
Ant387,['Ant353']
Ant196,['Ant665']
Ant242,['Ant665']
Ant113,['Ant620']
Ant646,['Ant665']
Ant294,['Ant665']
Ant170,['Ant665']
Ant607,['Ant665']
Ant245,['Ant665']
