infectee,infectors
Ant32,['SEED']
Ant73,['Ant32']
Ant475,['Ant32']
Ant632,['Ant32']
Ant256,['Ant32']
Ant650,['Ant256']
Ant740,['Ant256']
Ant227,['Ant73']
Ant530,['Ant740']
Ant599,['Ant530']
Ant97,['Ant227']
Ant210,['Ant740']
Ant19,['Ant227']
Ant929,['Ant740']
Ant170,['Ant227']
Ant534,['Ant227']
Ant954,['Ant227']
Ant1,['Ant227']
Ant502,['Ant256']
Ant356,['Ant256']
Ant332,['Ant227']
Ant250,['Ant740']
Ant27,['Ant740']
Ant117,['Ant227']
Ant96,['Ant227']
Ant299,['Ant227']
Ant242,['Ant299']
Ant252,['Ant242']
Ant59,['Ant242']
Ant262,['Ant242']
Ant25,['Ant242']
Ant158,['Ant242']
Ant17,['Ant242']
Ant140,['Ant242']
Ant44,['Ant242']
Ant593,['Ant242']
Ant5,['Ant242']
Ant638,['Ant242']
Ant115,['Ant227']
Ant564,['Ant242']
Ant120,['Ant242']
Ant646,['Ant242']
Ant607,['Ant299']
Ant6,['Ant242']
Ant62,['Ant242']
Ant305,['Ant242']
Ant289,['Ant607']
Ant264,['Ant242']
Ant647,['Ant299']
Ant592,['Ant647']
Ant148,['Ant647']
Ant311,['Ant242']
Ant263,['Ant242']
Ant334,['Ant242']
Ant176,['Ant647']
Ant51,['Ant647']
Ant71,['Ant607']
Ant391,['Ant242']
Ant4,['Ant242']
Ant838,['Ant647']
Ant2,['Ant647']
Ant153,['Ant647']
Ant49,['Ant242']
Ant540,['Ant647']
Ant24,['Ant647']
Ant320,['Ant647']
Ant507,['Ant647']
Ant217,['Ant176']
Ant237,['Ant242']
Ant191,['Ant227']
Ant326,['Ant242']
Ant476,['Ant647']
Ant298,['Ant647']
