infectee,infectors
095565110,['SEED']
096536348,['095565110']
092315299,['096536348']
092778082,['096536348']
106335095,['092778082']
092598848,['106335095']
092344114,['106335095']
096545016,['096536348']
092275887,['096545016']
082301268,['096545016']
092580107,['082301268']
095593012,['092580107']
082356120,['092580107']
095572260,['095593012']
095594327,['092580107']
095593859,['096545016']
082329100,['095594327']
082298010,['095572260']
092114376,['092580107']
092260344,['095594327']
092555794,['092114376']
082368312,['082298010']
095592821,['082298010']
095565363,['082298010']
082352304,['092580107']
082361537,['082298010']
095595031,['092580107']
082319560,['092555794']
092278020,['082319560']
092631584,['082319560']
092296566,['096545016']
092083079,['082298010']
092523114,['092555794']
092107376,['082298010']
092545861,['096545016']
092589299,['092260344']
092315545,['082319560']
092622365,['082368312']
095595572,['092315545']
095595287,['082298010']
092284318,['095594327']
095572795,['096545016']
092299856,['082298010']
079597118,['092580107']
092370621,['092284318']
096382789,['082298010']
092339088,['092370621']
096517861,['092260344']
096523304,['096545016']
092601877,['092523114']
092319808,['095595572']
096528344,['092339088']
079618257,['092339088']
092542035,['096545016']
092331045,['095595572']
082312769,['082352304']
095573052,['082312769']
095594009,['095595572']
092341593,['082312769']
092107608,['079618257']
079568632,['092341593']
082263383,['092296566']
092629616,['079568632']
092627849,['079618257']
092269529,['095572795']
092521852,['079568632']
092275546,['096528344']
092582097,['079618257']
092300260,['092339088']
095594529,['082312769']
095566527,['092580107']
092313542,['096528344']
092577818,['092296566']
092598556,['092629616']
092589373,['082319560']
092592540,['092521852']
092556609,['092629616']
095566122,['092556609']
095593872,['095595572']
092262531,['092556609']
079588127,['082298010']
095593637,['092556609']
095566347,['092592540']
095594609,['092523114']
106109291,['092592540']
092598784,['092341593']
092284013,['082298010']
092626841,['092313542']
092290527,['092592540']
092522033,['079597118']
092312121,['092580107']
092281875,['095566347']
,['092300260']
092639042,['095593637']
096355332,['095594327']
092770770,['082312769']
092630879,['092598556']
092315865,['092556609']
092637000,['092639042']
092336607,['092639042']
092116274,['095593012']
092122127,['092281875']
092119858,['092629616']
092556514,['092639042']
092617082,['092556609']
092307561,['079568632']
096363085,['092556609']
095572617,['079597118']
092597077,['092313542']
092343513,['096363085']
092312773,['092281875']
092580266,['092312773']
