infectee,infectors
Ant74,['SEED']
Ant507,['Ant74']
Ant621,['Ant740']
Ant560,"['Ant621', 'Ant740', 'Ant507']"
Ant159,"['Ant621', 'Ant560', 'Ant740', 'Ant507']"
Ant43,"['Ant621', 'Ant560', 'Ant740', 'Ant159']"
Ant124,"['Ant621', 'Ant560', 'Ant43', 'Ant740', 'Ant159', 'Ant507', 'Ant74']"
Ant227,"['Ant621', 'Ant124', 'Ant560', 'Ant43', 'Ant159', 'Ant507']"
Ant13,"['Ant621', 'Ant227', 'Ant124', 'Ant560', 'Ant43', 'Ant159', 'Ant507', 'Ant74']"
Ant289,"['Ant227', 'Ant124', 'Ant560', 'Ant43', 'Ant740', 'Ant159', 'Ant507', 'Ant74', 'Ant13']"
Ant7,"['Ant621', 'Ant227', 'Ant560', 'Ant43', 'Ant159']"
Ant38,"['Ant621', 'Ant227', 'Ant124', 'Ant560', 'Ant43', 'Ant740', 'Ant159', 'Ant7', 'Ant289']"
Ant170,"['Ant621', 'Ant227', 'Ant124', 'Ant560', 'Ant43', 'Ant740', 'Ant159', 'Ant507', 'Ant74', 'Ant13', 'Ant289', 'Ant38']"
Ant673,"['Ant227', 'Ant124', 'Ant43', 'Ant159', 'Ant507', 'Ant74', 'Ant13', 'Ant289', 'Ant170', 'Ant38']"
Ant646,"['Ant621', 'Ant227', 'Ant124', 'Ant159', 'Ant560', 'Ant43', 'Ant740', 'Ant7', 'Ant13', 'Ant170', 'Ant38']"
Ant462,"['Ant621', 'Ant227', 'Ant124', 'Ant646', 'Ant560', 'Ant43', 'Ant740', 'Ant159', 'Ant7', 'Ant13', 'Ant289', 'Ant170', 'Ant38']"
Ant176,"['Ant621', 'Ant227', 'Ant646', 'Ant560', 'Ant43', 'Ant673', 'Ant462', 'Ant507', 'Ant74', 'Ant13', 'Ant289', 'Ant170']"
Ant215,"['Ant621', 'Ant227', 'Ant124', 'Ant646', 'Ant560', 'Ant43', 'Ant159', 'Ant673', 'Ant462', 'Ant7', 'Ant507', 'Ant74', 'Ant13', 'Ant289', 'Ant170', 'Ant176', 'Ant38']"
Ant140,"['Ant621', 'Ant124', 'Ant673', 'Ant740', 'Ant159', 'Ant462', 'Ant507', 'Ant13', 'Ant215', 'Ant170', 'Ant176', 'Ant38']"
Ant395,"['Ant227', 'Ant124', 'Ant560', 'Ant140', 'Ant740', 'Ant159', 'Ant673', 'Ant462', 'Ant507', 'Ant74', 'Ant13', 'Ant215', 'Ant289', 'Ant170', 'Ant176', 'Ant38']"
Ant353,"['Ant621', 'Ant227', 'Ant124', 'Ant159', 'Ant646', 'Ant560', 'Ant43', 'Ant673', 'Ant395', 'Ant462', 'Ant7', 'Ant74', 'Ant13', 'Ant215', 'Ant289', 'Ant170', 'Ant176', 'Ant38']"
Ant2,"['Ant621', 'Ant353', 'Ant227', 'Ant124', 'Ant646', 'Ant560', 'Ant43', 'Ant159', 'Ant673', 'Ant462', 'Ant507', 'Ant215', 'Ant289', 'Ant170', 'Ant38']"
