infectee,infectors
Ant64,['SEED']
Ant51,['Ant64']
Ant24,['Ant51']
Ant263,['Ant24']
Ant98,['Ant51']
Ant140,['Ant51']
Ant261,['Ant51']
Ant74,['Ant261']
Ant507,['Ant261']
Ant96,['Ant261']
Ant27,['Ant261']
Ant255,['Ant24']
Ant210,['Ant255']
Ant600,['Ant255']
Ant311,['Ant255']
Ant20,['Ant24']
Ant620,['Ant24']
Ant139,['Ant620']
Ant195,['Ant620']
Ant158,['Ant620']
Ant153,['Ant620']
Ant391,['Ant620']
Ant190,['Ant620']
Ant301,['Ant620']
Ant70,['Ant620']
Ant49,['Ant620']
Ant97,['Ant620']
Ant638,['Ant620']
Ant207,['Ant620']
Ant109,['Ant620']
Ant54,['Ant620']
Ant665,['Ant620']
Ant68,['Ant620']
Ant135,['Ant195']
Ant299,['Ant620']
Ant13,['Ant620']
Ant530,['Ant620']
Ant29,['Ant620']
Ant126,['Ant620']
Ant549,['Ant620']
Ant289,['Ant620']
Ant159,['Ant620']
Ant332,['Ant620']
Ant57,['Ant620']
Ant740,['Ant620']
Ant326,['Ant620']
Ant2,['Ant620']
Ant55,['Ant620']
Ant202,['Ant620']
Ant954,['Ant620']
Ant395,['Ant620']
Ant257,['Ant195']
Ant264,['Ant620']
Ant492,['Ant620']
Ant599,['Ant195']
Ant673,['Ant620']
Ant115,['Ant195']
Ant186,['Ant620']
Ant296,['Ant620']
Ant242,['Ant620']
Ant334,['Ant620']
Ant229,['Ant620']
Ant118,['Ant549']
Ant462,['Ant620']
Ant646,['Ant118']
Ant169,['Ant118']
Ant7,['Ant118']
Ant72,['Ant620']
Ant342,['Ant118']
Ant172,['Ant118']
Ant43,['Ant620']
Ant12,['Ant620']
Ant324,['Ant620']
Ant250,['Ant620']
Ant245,['Ant620']
Ant437,['Ant620']
Ant929,['Ant620']
Ant206,['Ant620']
Ant48,['Ant118']
Ant170,['Ant620']
Ant38,['Ant620']
Ant35,['Ant118']
Ant147,['Ant118']
Ant137,['Ant620']
Ant237,['Ant118']
Ant260,['Ant118']
Ant650,['Ant620']
Ant458,['Ant620']
Ant212,['Ant118']
Ant262,['Ant620']
Ant501,['Ant118']
Ant621,['Ant118']
Ant149,['Ant621']
Ant647,['Ant621']
Ant308,['Ant621']
Ant215,['Ant620']
Ant91,['Ant620']
Ant120,['Ant621']
Ant219,['Ant621']
Ant564,['Ant621']
Ant23,['Ant621']
Ant318,['Ant621']
Ant1,['Ant118']
Ant552,['Ant621']
Ant593,['Ant621']
Ant113,['Ant621']
Ant196,['Ant621']
Ant433,['Ant621']
Ant592,['Ant620']
Ant560,['Ant621']
Ant509,['Ant620']
Ant82,['Ant621']
Ant604,['Ant621']
Ant102,['Ant620']
Ant305,['Ant621']
Ant331,['Ant621']
Ant387,['Ant620']
Ant356,['Ant621']
Ant313,['Ant621']
Ant62,['Ant620']
Ant100,['Ant621']
Ant42,['Ant621']
Ant610,['Ant621']
Ant0,['Ant620']
Ant124,['Ant621']
Ant607,['Ant621']
Ant353,['Ant621']
Ant52,['Ant620']
Ant397,['Ant621']
Ant252,['Ant620']
Ant19,['Ant621']
Ant540,['Ant621']
Ant482,['Ant621']
Ant9,['Ant621']
Ant198,['Ant621']
Ant127,['Ant621']
Ant144,['Ant621']
Ant838,['Ant620']
Ant26,['Ant620']
Ant268,['Ant621']
Ant175,['Ant621']
Ant60,['Ant621']
Ant161,['Ant621']
Ant380,['Ant621']
Ant174,['Ant620']
Ant209,['Ant621']
Ant227,['Ant621']
Ant131,['Ant620']
Ant30,['Ant621']
Ant635,['Ant620']
Ant476,['Ant620']
Ant576,['Ant621']
Ant17,['Ant621']
Ant66,['Ant621']
Ant614,['Ant621']
Ant14,['Ant621']
Ant376,['Ant621']
Ant176,['Ant621']
Ant6,['Ant621']
Ant156,['Ant620']
Ant63,['Ant621']
Ant80,['Ant621']
Ant232,['Ant621']
Ant534,['Ant620']
