infectee,infectors
Ant311,['SEED']
Ant492,['Ant311']
Ant217,['Ant492']
Ant29,['Ant492']
Ant294,['Ant492']
Ant186,['Ant492']
Ant55,['Ant492']
Ant238,['Ant492']
Ant97,['Ant492']
Ant507,['Ant492']
Ant60,['Ant29']
Ant308,['Ant492']
Ant76,['Ant492']
Ant380,['Ant492']
Ant387,['Ant492']
Ant139,['Ant29']
Ant0,['Ant139']
Ant44,['Ant492']
Ant142,['Ant492']
Ant518,['Ant311']
Ant289,['Ant492']
Ant540,['Ant311']
Ant156,['Ant540']
Ant50,['Ant492']
Ant173,['Ant540']
Ant501,['Ant540']
Ant437,['Ant540']
Ant332,['Ant518']
Ant27,['Ant540']
Ant202,['Ant540']
Ant462,['Ant518']
Ant538,['Ant540']
Ant26,['Ant540']
Ant599,['Ant540']
Ant458,['Ant540']
Ant400,['Ant540']
Ant475,['Ant540']
Ant215,['Ant540']
Ant394,['Ant540']
Ant482,['Ant540']
Ant148,['Ant518']
Ant13,['Ant540']
Ant6,['Ant540']
Ant395,['Ant540']
Ant43,['Ant518']
Ant593,['Ant540']
Ant115,['Ant540']
Ant63,['Ant540']
Ant178,['Ant540']
Ant100,['Ant115']
Ant255,['Ant115']
Ant127,['Ant540']
Ant23,['Ant540']
Ant113,['Ant540']
Ant260,['Ant540']
Ant153,['Ant540']
Ant243,['Ant540']
Ant190,['Ant540']
Ant232,['Ant115']
Ant207,['Ant540']
Ant530,['Ant540']
Ant19,['Ant540']
Ant324,['Ant540']
Ant137,['Ant540']
Ant38,['Ant540']
Ant52,['Ant540']
Ant42,['Ant540']
Ant219,['Ant190']
Ant149,['Ant540']
Ant117,['Ant540']
Ant342,['Ant117']
Ant98,['Ant540']
Ant552,['Ant540']
Ant242,['Ant540']
Ant347,['Ant540']
Ant218,['Ant540']
Ant7,['Ant113']
Ant621,['Ant501']
Ant4,['Ant621']
Ant614,['Ant540']
Ant169,['Ant540']
Ant209,['Ant621']
Ant268,['Ant540']
Ant298,['Ant621']
Ant560,['Ant621']
Ant30,['Ant621']
Ant620,['Ant621']
Ant109,['Ant620']
Ant159,['Ant620']
Ant356,['Ant621']
Ant257,['Ant620']
Ant32,['Ant621']
Ant64,['Ant621']
Ant158,['Ant621']
Ant73,['Ant621']
Ant191,['Ant620']
Ant390,['Ant620']
Ant176,['Ant356']
Ant564,['Ant621']
