infectee,infectors
Ant43,['SEED']
Ant158,['Ant43']
Ant482,"['Ant158', 'Ant43']"
Ant72,"['Ant482', 'Ant43']"
Ant398,"['Ant43', 'Ant158', 'Ant72']"
Ant65,"['Ant158', 'Ant482', 'Ant43']"
Ant604,"['Ant398', 'Ant158', 'Ant482', 'Ant43']"
Ant191,"['Ant158', 'Ant398', 'Ant72', 'Ant65', 'Ant604', 'Ant43']"
Ant59,"['Ant191', 'Ant158', 'Ant398', 'Ant482', 'Ant72', 'Ant65', 'Ant604', 'Ant43']"
Ant53,"['Ant191', 'Ant59', 'Ant158', 'Ant398', 'Ant482', 'Ant72', 'Ant604', 'Ant43']"
Ant112,"['Ant191', 'Ant53', 'Ant59', 'Ant398', 'Ant158', 'Ant482', 'Ant72', 'Ant43']"
Ant117,"['Ant112', 'Ant59', 'Ant158', 'Ant482', 'Ant72', 'Ant65', 'Ant604', 'Ant43']"
Ant220,"['Ant112', 'Ant191', 'Ant59', 'Ant482', 'Ant72']"
Ant518,"['Ant117', 'Ant112', 'Ant220', 'Ant482', 'Ant65']"
Ant178,"['Ant117', 'Ant112', 'Ant191', 'Ant53', 'Ant59', 'Ant398', 'Ant158', 'Ant220', 'Ant482', 'Ant72', 'Ant518', 'Ant604', 'Ant43']"
Ant54,"['Ant117', 'Ant112', 'Ant191', 'Ant59', 'Ant158', 'Ant220', 'Ant482', 'Ant72', 'Ant518', 'Ant65', 'Ant178', 'Ant43']"
Ant244,"['Ant191', 'Ant220', 'Ant482', 'Ant53', 'Ant54', 'Ant59', 'Ant158', 'Ant398', 'Ant72', 'Ant178', 'Ant604', 'Ant43']"
Ant74,"['Ant117', 'Ant112', 'Ant191', 'Ant244', 'Ant53', 'Ant54', 'Ant59', 'Ant398', 'Ant158', 'Ant220', 'Ant482', 'Ant72', 'Ant604', 'Ant178', 'Ant43']"
Ant62,"['Ant112', 'Ant191', 'Ant244', 'Ant53', 'Ant59', 'Ant398', 'Ant482', 'Ant74', 'Ant72', 'Ant178', 'Ant43']"
Ant329,"['Ant117', 'Ant191', 'Ant482', 'Ant244', 'Ant53', 'Ant59', 'Ant158', 'Ant398', 'Ant178', 'Ant604', 'Ant43']"
Ant238,"['Ant117', 'Ant112', 'Ant329', 'Ant53', 'Ant54', 'Ant59', 'Ant220', 'Ant482', 'Ant518', 'Ant65']"
Ant118,"['Ant117', 'Ant112', 'Ant191', 'Ant518', 'Ant329', 'Ant244', 'Ant54', 'Ant59', 'Ant158', 'Ant220', 'Ant398', 'Ant482', 'Ant74', 'Ant62', 'Ant65', 'Ant178', 'Ant43', 'Ant238']"
Ant124,"['Ant118', 'Ant117', 'Ant112', 'Ant191', 'Ant329', 'Ant482', 'Ant244', 'Ant53', 'Ant54', 'Ant59', 'Ant398', 'Ant158', 'Ant220', 'Ant74', 'Ant72', 'Ant62', 'Ant604', 'Ant178', 'Ant43']"
Ant458,"['Ant118', 'Ant117', 'Ant112', 'Ant329', 'Ant124', 'Ant53', 'Ant54', 'Ant59', 'Ant482', 'Ant74', 'Ant518', 'Ant65', 'Ant604', 'Ant43', 'Ant238']"
Ant334,"['Ant117', 'Ant112', 'Ant191', 'Ant329', 'Ant124', 'Ant482', 'Ant244', 'Ant53', 'Ant54', 'Ant59', 'Ant158', 'Ant220', 'Ant398', 'Ant74', 'Ant62', 'Ant604', 'Ant43']"
Ant127,"['Ant118', 'Ant117', 'Ant112', 'Ant124', 'Ant334', 'Ant244', 'Ant54', 'Ant59', 'Ant158', 'Ant482', 'Ant518', 'Ant458', 'Ant65', 'Ant178', 'Ant43', 'Ant238']"
Ant260,"['Ant118', 'Ant117', 'Ant112', 'Ant191', 'Ant124', 'Ant127', 'Ant244', 'Ant53', 'Ant54', 'Ant59', 'Ant398', 'Ant158', 'Ant220', 'Ant482', 'Ant72', 'Ant518', 'Ant458', 'Ant178', 'Ant65', 'Ant43', 'Ant238']"
Ant26,"['Ant118', 'Ant117', 'Ant112', 'Ant191', 'Ant329', 'Ant124', 'Ant127', 'Ant53', 'Ant54', 'Ant59', 'Ant398', 'Ant260', 'Ant158', 'Ant220', 'Ant482', 'Ant518', 'Ant458', 'Ant65', 'Ant604', 'Ant178', 'Ant43', 'Ant238']"
Ant207,"['Ant117', 'Ant112', 'Ant127', 'Ant54', 'Ant59', 'Ant260', 'Ant158', 'Ant482', 'Ant518', 'Ant458', 'Ant65', 'Ant238']"
Ant172,"['Ant118', 'Ant117', 'Ant112', 'Ant191', 'Ant329', 'Ant124', 'Ant26', 'Ant334', 'Ant127', 'Ant244', 'Ant53', 'Ant54', 'Ant59', 'Ant260', 'Ant158', 'Ant220', 'Ant398', 'Ant482', 'Ant74', 'Ant458', 'Ant62', 'Ant604', 'Ant178', 'Ant207', 'Ant43']"
