infectee,infectors
Ant433,['SEED']
Ant147,['Ant433']
Ant210,['Ant433']
Ant260,"['Ant147', 'Ant210', 'Ant433']"
Ant176,"['Ant210', 'Ant433']"
Ant250,"['Ant210', 'Ant176', 'Ant433']"
Ant530,"['Ant250', 'Ant210', 'Ant433']"
Ant638,"['Ant250', 'Ant260', 'Ant210', 'Ant176', 'Ant530']"
Ant174,"['Ant250', 'Ant210', 'Ant176', 'Ant638']"
Ant140,"['Ant250', 'Ant176', 'Ant174', 'Ant638', 'Ant530', 'Ant433']"
Ant60,"['Ant140', 'Ant147', 'Ant260', 'Ant174', 'Ant433']"
Ant29,"['Ant250', 'Ant147', 'Ant260', 'Ant210', 'Ant60', 'Ant176', 'Ant174', 'Ant638', 'Ant530', 'Ant433']"
Ant614,"['Ant250', 'Ant29', 'Ant140', 'Ant260', 'Ant210', 'Ant60', 'Ant176', 'Ant174', 'Ant638', 'Ant530', 'Ant433']"
Ant296,"['Ant250', 'Ant29', 'Ant140', 'Ant614', 'Ant60', 'Ant174', 'Ant638', 'Ant433']"
Ant96,"['Ant250', 'Ant29', 'Ant140', 'Ant260', 'Ant296', 'Ant210', 'Ant60', 'Ant176', 'Ant174', 'Ant638', 'Ant530', 'Ant433']"
Ant38,"['Ant29', 'Ant140', 'Ant147', 'Ant260', 'Ant614', 'Ant296', 'Ant60', 'Ant638', 'Ant433']"
Ant356,"['Ant176', 'Ant174', 'Ant530', 'Ant614', 'Ant638', 'Ant96', 'Ant250', 'Ant29']"
Ant20,"['Ant29', 'Ant140', 'Ant147', 'Ant260', 'Ant614', 'Ant96', 'Ant296', 'Ant210', 'Ant60', 'Ant38', 'Ant638', 'Ant530', 'Ant433']"
Ant212,"['Ant20', 'Ant29', 'Ant147', 'Ant260', 'Ant614', 'Ant296', 'Ant530', 'Ant176', 'Ant38', 'Ant210', 'Ant433', 'Ant60']"
Ant91,"['Ant356', 'Ant250', 'Ant140', 'Ant614', 'Ant96', 'Ant296', 'Ant212', 'Ant210', 'Ant176', 'Ant174', 'Ant638', 'Ant530']"
Ant62,"['Ant356', 'Ant250', 'Ant20', 'Ant29', 'Ant140', 'Ant260', 'Ant614', 'Ant96', 'Ant91', 'Ant296', 'Ant210', 'Ant176', 'Ant174', 'Ant38', 'Ant638', 'Ant530', 'Ant433']"
Ant43,"['Ant20', 'Ant147', 'Ant530', 'Ant260', 'Ant38', 'Ant614', 'Ant96', 'Ant296', 'Ant212', 'Ant210', 'Ant433', 'Ant60']"
Ant172,"['Ant250', 'Ant20', 'Ant29', 'Ant147', 'Ant43', 'Ant260', 'Ant614', 'Ant96', 'Ant296', 'Ant212', 'Ant60', 'Ant62', 'Ant174', 'Ant38', 'Ant433']"
Ant437,"['Ant20', 'Ant29', 'Ant147', 'Ant43', 'Ant260', 'Ant614', 'Ant296', 'Ant212', 'Ant210', 'Ant60', 'Ant172', 'Ant38', 'Ant530', 'Ant433']"
Ant673,"['Ant250', 'Ant29', 'Ant140', 'Ant147', 'Ant614', 'Ant96', 'Ant91', 'Ant296', 'Ant212', 'Ant210', 'Ant62', 'Ant172', 'Ant176', 'Ant174', 'Ant38', 'Ant530']"
