network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_689,20M,1,0.4372555673258085,0.0,1,14,7,0.07692307692307693,0.8148148148148148,MALE
Network_689,G,1,0.43725556732580845,0.0,1,14,7,0.07692307692307693,0.8148148148148148,FEMALE
Network_689,23M,1,0.04802948493378709,0.0,1,14,7,0.07692307692307693,0.8148148148148148,MALE
Network_689,H,1,0.048029484933787094,0.0,1,14,7,0.07692307692307693,0.8148148148148148,FEMALE
Network_689,27M,1,0.3083675047755956,0.0,1,14,7,0.07692307692307693,0.8148148148148148,MALE
Network_689,I,1,0.3083675047755957,0.0,1,14,7,0.07692307692307693,0.8148148148148148,FEMALE
Network_689,26M,1,-0.119105972816313,0.0,1,14,7,0.07692307692307693,0.8148148148148148,MALE
Network_689,J,1,-0.11910597281631304,0.0,1,14,7,0.07692307692307693,0.8148148148148148,FEMALE
Network_689,31M,1,0.11856116613452705,0.0,1,14,7,0.07692307692307693,0.8148148148148148,MALE
Network_689,K,1,0.11856116613452702,0.0,1,14,7,0.07692307692307693,0.8148148148148148,FEMALE
Network_689,38M,1,0.07716729801267325,0.0,1,14,7,0.07692307692307693,0.8148148148148148,MALE
Network_689,L,1,0.07716729801267326,0.0,1,14,7,0.07692307692307693,0.8148148148148148,FEMALE
Network_689,37M,1,-0.42096608492820137,0.0,1,14,7,0.07692307692307693,0.8148148148148148,MALE
Network_689,C,1,-0.4209660849282014,0.0,1,14,7,0.07692307692307693,0.8148148148148148,FEMALE
