time,infector,infectee,run_id
0.0,,4,1
1.7285461914647955,4,6,1
0.0,,13,2
0.0,,13,3
0.49686549751733616,13,7,3
1.1840672111934565,13,1,3
1.4112357406254297,1,2,3
0.0,,3,4
0.010644583605590605,3,12,4
1.0432429702068091,12,0,4
1.1604498163133674,12,8,4
1.4580050875707746,8,11,4
1.9812589743036413,11,7,4
4.215688513927834,11,16,4
0.0,,0,5
0.22885729299016516,0,16,5
0.31850716420600855,0,8,5
0.3625404677514152,8,11,5
0.9365999774809362,0,12,5
3.303026434175278,0,14,5
5.166451952397819,14,1,5
5.899956225677528,14,7,5
6.71195323519303,7,9,5
6.729600835683059,9,6,5
6.895651148467749,7,3,5
7.557821645366929,7,13,5
